Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
154,49,-8.3125,6.9375,-0.03564453,-0.2407227,1.134277,0.5058594,-0.1333008,-0.5727539
155,41.375,-8.4375,4.5625,-0.04785156,-0.1943359,1.122559,0.4951172,-0.1411133,-0.5703125
156,34.125,-7.9375,-0.4375,0.003417969,-0.1865234,1.102539,0.5004883,-0.1538086,-0.5859375
157,25.6875,-10.375,-7.3125,-0.03564453,-0.1674805,1.083008,0.5004883,-0.1538086,-0.5859375
158,19.1875,-16.3125,-14.9375,-0.04785156,-0.1865234,1.047363,0.503418,-0.1538086,-0.5703125
159,13.8125,-24.8125,-21.5,-0.01171875,-0.1713867,1.019531,0.503418,-0.1538086,-0.5703125
160,8.0625,-36.625,-27,-0.03564453,-0.175293,1,0.4926758,-0.1586914,-0.5673828
161,5.6875,-49,-32.9375,0.003417969,-0.2099609,1.05127,0.4951172,-0.15625,-0.5673828
162,2.375,-59.0625,-36.5,-0.0078125,-0.1982422,1.063477,0.4951172,-0.15625,-0.5673828
163,0.625,-65.5,-42.875,0.02734375,-0.2329102,1.05127,0.4794922,-0.1586914,-0.5805664
164,-2.9375,-69.375,-46.5625,0.04345703,-0.2792969,1.043457,0.4765625,-0.1459961,-0.578125
165,-2.8125,-72.125,-46.1875,0.07128906,-0.2832031,0.956543,0.4765625,-0.1459961,-0.578125
166,-11.5,-78.625,-46.1875,0.08691406,-0.3105469,0.9487305,0.4794922,-0.1586914,-0.5859375
167,-24.125,-86.25,-43.4375,0.05908203,-0.3564453,0.9169922,0.4794922,-0.1586914,-0.5859375
168,-39,-96.4375,-40.875,0.08691406,-0.3452148,0.8774414,0.4711914,-0.1411133,-0.5834961
169,-50.3125,-110.625,-42.1875,0.1147461,-0.3105469,0.8974609,0.449707,-0.1538086,-0.5966797
170,-52.625,-125.25,-41.4375,0.1625977,-0.2949219,0.9052734,0.449707,-0.1538086,-0.5966797
171,-52.3125,-143.5,-39.8125,0.2104492,-0.3178711,0.8618164,0.4394531,-0.1333008,-0.59375
172,-55.1875,-161.375,-40.6875,0.234375,-0.3178711,0.8535156,0.4394531,-0.1333008,-0.59375
173,-62.8125,-172.5625,-42.0625,0.2783203,-0.3564453,0.9052734,0.4179688,-0.1279297,-0.59375
174,-70.5,-174.8125,-44.8125,0.3300781,-0.3837891,1.063477,0.3964844,-0.1206055,-0.5966797
175,-84.5625,-129.0625,-34.0625,0.2861328,-0.4882813,1.29248,0.3964844,-0.1206055,-0.5966797
176,-66.1875,-91.4375,-20.25,0.3457031,-0.434082,1.276855,0.375,-0.1103516,-0.5991211
177,-34.4375,-74.0625,-13.1875,0.425293,-0.3798828,1.25293,0.3696289,-0.1049805,-0.5834961
179,-3.5,-71.1875,-17.8125,0.4570313,-0.3564453,1.221191,0.3696289,-0.1049805,-0.5834961
180,23.375,-74.0625,-25.0625,0.453125,-0.3105469,1.146484,0.3486328,-0.09472656,-0.59375
181,41.4375,-80.75,-26.8125,0.4174805,-0.3491211,1.150391,0.3486328,-0.09472656,-0.59375
182,53.625,-84.6875,-20.625,0.4013672,-0.3876953,1.20166,0.3349609,-0.09472656,-0.5991211
183,63.8125,-83.0625,-10.5,0.4331055,-0.3876953,1.177734,0.3295898,-0.1025391,-0.6044922
184,73,-75.3125,-1.125,0.4492188,-0.3452148,1.158203,0.3295898,-0.1025391,-0.6044922
185,77.3125,-63.875,2.75,0.4731445,-0.2910156,1.146484,0.3242188,-0.1206055,-0.59375
186,76.1875,-53.5625,5.3125,0.4731445,-0.2910156,1.106934,0.3242188,-0.1206055,-0.59375
187,75.0625,-47,7.0625,0.4731445,-0.2988281,1.086914,0.3139648,-0.1176758,-0.6020508
188,74.5625,-41.9375,8.8125,0.4414063,-0.2485352,1.09082,0.3139648,-0.1176758,-0.6020508
189,72.9375,-39.1875,8.9375,0.4213867,-0.1787109,1.035645,0.3139648,-0.1176758,-0.6020508
190,66.8125,-39.5625,8.8125,0.453125,-0.1362305,1.031738,0.300293,-0.1484375,-0.6020508
191,56.0625,-41.4375,7.75,0.5009766,-0.09375,1.043457,0.300293,-0.1484375,-0.6020508
192,41.5625,-43.5,6.1875,0.4213867,-0.05517578,1.094727,0.300293,-0.1484375,-0.6020508
193,26.0625,-42.875,4.1875,0.4770508,-0.05517578,1.122559,0.2924805,-0.15625,-0.5913086
194,13.9375,-37.0625,2.75,0.4731445,-0.04003906,1.213379,0.2924805,-0.15625,-0.5913086
195,9.375,-25.9375,1.5625,0.4692383,-0.05126953,1.249023,0.2949219,-0.1665039,-0.6044922
196,9.8125,-12.0625,-1.3125,0.480957,-0.03613281,1.217285,0.2841797,-0.1586914,-0.6020508
197,6.5625,0.25,-7.6875,0.4414063,-0.004882813,1.221191,0.2841797,-0.1586914,-0.6020508
198,1.25,10.375,-11.1875,0.4135742,-0.01660156,1.205566,0.2817383,-0.1616211,-0.6044922
199,0.5625,19.875,-11.1875,0.4135742,-0.04736328,1.213379,0.2817383,-0.1616211,-0.6044922
200,0.9375,30.6875,-14.125,0.3818359,-0.004882813,1.20166,0.2895508,-0.1689453,-0.6098633
201,1.3125,41.625,-18.625,0.4052734,-0.008789063,1.173828,0.2949219,-0.1640625,-0.6020508
202,0.5,48.9375,-22.625,0.3378906,-0.01660156,1.154297,0.2949219,-0.1640625,-0.6020508
203,0.4375,53.25,-27.375,0.3217773,-0.02050781,1.086914,0.2949219,-0.15625,-0.5991211
204,3.375,56.5625,-33.625,0.2978516,0.01757813,1.047363,0.2949219,-0.15625,-0.5991211
205,6.8125,59.8125,-43.375,0.2939453,0.02929688,1.027832,0.300293,-0.1713867,-0.6044922
206,5.4375,58.875,-52.25,0.2583008,0.01757813,1,0.3110352,-0.1586914,-0.6044922
207,-1.4375,54.9375,-59.8125,0.2460938,0.02539063,0.9604492,0.3110352,-0.1586914,-0.6044922
208,-9.75,49.6875,-64.0625,0.2543945,-0.02441406,0.9448242,0.3164063,-0.1743164,-0.6069336
209,-13.875,43.625,-65.0625,0.3061523,-0.06689453,0.956543,0.3295898,-0.1640625,-0.6020508
210,-16.625,37.0625,-65.4375,0.3417969,-0.09765625,0.9526367,0.3295898,-0.1640625,-0.6020508
211,-14.4375,32,-66.0625,0.3974609,-0.125,1,0.3217773,-0.1640625,-0.6201172
212,-5.875,30.0625,-64.6875,0.4174805,-0.1943359,1.007813,0.3217773,-0.1640625,-0.6201172
213,4.1875,30.875,-61.125,0.4291992,-0.2099609,1.047363,0.3325195,-0.1616211,-0.6069336
214,11.75,32.125,-55.375,0.425293,-0.2446289,1.011719,0.3271484,-0.1689453,-0.5991211
215,15.5625,33.4375,-47.75,0.409668,-0.2407227,0.9682617,0.3271484,-0.1689453,-0.5991211
216,23.3125,28,-43.0625,0.5688477,0.001953125,0.8891602,0.340332,-0.1665039,-0.5991211
217,95.5625,-44.25,-109.3125,0.7836914,0.4116211,0.5375977,0.340332,-0.1665039,-0.5991211
218,90,-81,-114.375,0.3100586,-0.418457,0.9960938,0.3349609,-0.1586914,-0.6098633
219,79.5,-56.125,-75.6875,0.5209961,-0.3256836,1.14209,0.3295898,-0.1713867,-0.6020508
220,31.25,-56.875,-44.1875,0.6245117,-0.7392578,0.1938477,0.3295898,-0.1713867,-0.6020508
221,-44.3125,-79.875,-38.375,0.7836914,-0.3603516,0.7709961,0.3217773,-0.1816406,-0.6098633
222,4.0625,-64.5,-21.875,0.3935547,-0.1289063,1.039551,0.3217773,-0.1816406,-0.6098633
223,7.625,-32.375,2.3125,0.4052734,-0.1557617,1.486328,0.3217773,-0.1816406,-0.6098633
224,4.5625,23.25,14.25,0.5410156,-0.07470703,1.359863,0.3110352,-0.1767578,-0.5966797
225,-5.5,47,16.6875,0.5288086,0.02148438,1.154297,0.3110352,-0.1767578,-0.5966797
226,3.1875,60.4375,27.375,0.4570313,0.009765625,1.134277,0.3110352,-0.1767578,-0.5966797
227,23.25,95.5625,16,0.3579102,0.07177734,1.14209,0.3295898,-0.1743164,-0.6044922
228,34.875,101,6.5625,0.3857422,0.168457,0.9091797,0.3295898,-0.1743164,-0.6044922
229,32.8125,92.6875,-3.9375,0.3139648,0.1992188,0.9287109,0.3378906,-0.1948242,-0.6044922
230,21.6875,84.125,4.5,0.3256836,0.04443359,1.023926,0.3378906,-0.1948242,-0.6044922
231,1.75,75.5625,17.25,0.3300781,0.04833984,0.9052734,0.3457031,-0.199707,-0.6123047
232,-10.4375,76.125,24.9375,0.3735352,-0.03222656,0.9760742,0.3486328,-0.1791992,-0.6020508
233,-13,90.5,24.875,0.3735352,-0.1132813,1.007813,0.3486328,-0.1791992,-0.6020508
234,-6.8125,110,18,0.3696289,-0.1674805,1.102539,0.3671875,-0.1972656,-0.5991211
235,9.375,122.125,14.875,0.409668,-0.1787109,1.118652,0.3671875,-0.1972656,-0.5991211
236,22.5625,121.5,7.8125,0.3178711,-0.1362305,1.039551,0.3833008,-0.1918945,-0.6020508
237,138.9375,173.5625,-32.4375,0.3417969,-0.1289063,1.40332,0.394043,-0.199707,-0.5991211
238,220.125,236.5625,-85.8125,0.3857422,-0.2910156,1.260742,0.394043,-0.199707,-0.5991211
239,271.3125,208.6875,-127.5625,0.3217773,0.04101563,1.007813,0.4257813,-0.2050781,-0.5834961
240,190.4375,73.875,-101,-0.2587891,-0.125,0.8735352,0.4526367,-0.2431641,-0.5834961
241,161.375,-70.875,-10.6875,-0.02001953,-0.1171875,1.359863,0.4526367,-0.2431641,-0.5834961
242,172.875,-138.0625,23.375,0.3178711,0.02929688,1.40332,0.4443359,-0.253418,-0.5859375
244,183.8125,-153.25,24,0.3256836,0.06005859,1.359863,0.4443359,-0.253418,-0.5859375
245,190.6875,-151.5,18.4375,0.3579102,0.1606445,1.339844,0.4204102,-0.2944336,-0.5703125
246,188.5625,-126.875,3.9375,0.4770508,0.2070313,1.213379,0.4072266,-0.3149414,-0.5966797
247,165.875,-66.3125,-12.875,0.4414063,0.203125,1.106934,0.4072266,-0.3149414,-0.5966797
248,134.1875,-27.3125,-9.8125,0.2939453,0.2802734,0.8852539,0.394043,-0.3227539,-0.5859375
249,92.6875,-12.5625,0,0.4174805,0.3037109,0.7944336,0.394043,-0.3227539,-0.5859375
250,64.0625,5.3125,-0.1875,0.4135742,0.2685547,0.8339844,0.3857422,-0.3354492,-0.5673828
251,40.9375,27.6875,-3.4375,0.3378906,0.222168,0.7983398,0.3911133,-0.3432617,-0.5673828
252,20,39.375,-9.5,0.3457031,0.2260742,0.7944336,0.3911133,-0.3432617,-0.5673828
253,3.4375,44.5,-9.4375,0.3100586,0.1411133,0.8696289,0.3886719,-0.3505859,-0.5649414
254,-1.375,38.5625,-8.4375,0.3217773,0.08349609,0.9287109,0.3964844,-0.3505859,-0.5625
255,0.625,29.6875,-9.75,0.3061523,0.02929688,1.015625,0.3964844,-0.3505859,-0.5625
256,7.5625,27.125,-11.9375,0.3457031,0.08349609,1.086914,0.4018555,-0.3583984,-0.5571289
257,10.4375,35.4375,-11.5,0.222168,0.1411133,0.9804688,0.4018555,-0.3583984,-0.5571289
258,5.5625,51.6875,-20.0625,0.3417969,0.1450195,0.9487305,0.4018555,-0.340332,-0.5625
259,3.125,38.125,-19.8125,0.3100586,0.07177734,1.158203,0.4125977,-0.340332,-0.5571289
260,7.1875,40.125,-12.1875,0.2700195,0.152832,1.031738,0.4125977,-0.340332,-0.5571289
261,0.25,33.125,-8.875,0.3139648,0.203125,1.027832,0.4125977,-0.340332,-0.5571289
262,-4.4375,30.75,-6.0625,0.2900391,0.1835938,1.059082,0.4125977,-0.340332,-0.5571289
263,-7.375,28.0625,-1.0625,0.3579102,0.1411133,1.003906,0.4150391,-0.355957,-0.5727539
264,-4.1875,26.375,27.0625,0.465332,0.005859375,1.193848,0.4150391,-0.355957,-0.5727539
265,-0.625,16.4375,37.375,0.08300781,0.3383789,0.8891602,0.4150391,-0.355957,-0.5727539
266,-6.5,-9.625,31.6875,0.2143555,0.3344727,0.940918,0.4311523,-0.340332,-0.5439453
267,-3.1875,-0.1875,42.3125,0.3774414,0.1796875,1.114746,0.4311523,-0.340332,-0.5439453
268,7.5,12.3125,41.625,0.09521484,0.237793,1.063477,0.4233398,-0.3530273,-0.5595703
269,5.5625,2.5,34.75,0.1508789,0.2612305,0.9882813,0.4179688,-0.3530273,-0.5595703
270,13.9375,5.5625,30.0625,0.2861328,0.1875,1.166016,0.4179688,-0.3530273,-0.5595703
271,26.8125,8.0625,27.5625,0.234375,0.21875,1.130371,0.4072266,-0.355957,-0.5571289
272,35.3125,12.375,23.9375,0.2304688,0.2148438,1.043457,0.4072266,-0.3505859,-0.5595703
273,41.4375,12.1875,22.25,0.262207,0.1875,1.063477,0.4072266,-0.3505859,-0.5595703
274,45.25,12.875,23.1875,0.2143555,0.152832,0.9682617,0.4125977,-0.355957,-0.5517578
275,42.5,13.9375,25.5625,0.2304688,0.1723633,0.9643555,0.4125977,-0.355957,-0.5517578
276,32.125,14.625,28.1875,0.1943359,0.1992188,0.940918,0.4257813,-0.3608398,-0.5517578
277,17,18.5,30.125,0.2265625,0.1723633,1.023926,0.4125977,-0.3710938,-0.5571289
278,0.9375,24.0625,32.6875,0.2143555,0.1875,1.059082,0.4125977,-0.3710938,-0.5571289
279,-12.625,30.9375,35,0.2304688,0.1835938,1.047363,0.4179688,-0.3764648,-0.5571289
280,-20.25,38.625,35.8125,0.2182617,0.1992188,1.071289,0.4179688,-0.3764648,-0.5571289
281,-20.9375,43,39,0.1826172,0.21875,1.14209,0.4179688,-0.3662109,-0.5546875
282,-12.9375,42.25,39.9375,0.1748047,0.2495117,1.098633,0.4179688,-0.3764648,-0.5463867
283,-1.9375,38.6875,39.125,0.2143555,0.2456055,1.071289,0.4179688,-0.3764648,-0.5463867
284,10.75,36.25,38.75,0.1904297,0.2685547,1.071289,0.4179688,-0.3686523,-0.5463867
285,18.125,32.25,40.25,0.1943359,0.2299805,1.011719,0.434082,-0.3710938,-0.5517578
286,-36.625,53.8125,26.375,0.2700195,0.3730469,0.6640625,0.434082,-0.3710938,-0.5517578
287,-54.1875,59.125,37.5,0.03125,0.1796875,0.9604492,0.434082,-0.3735352,-0.5517578
288,-43.6875,39.4375,42.375,0.1469727,0.203125,1.039551,0.434082,-0.3735352,-0.5517578
289,-23.25,32.25,43,0.1586914,0.1762695,1.233398,0.434082,-0.3735352,-0.5439453
290,1.3125,37.9375,40.4375,0.1586914,0.1489258,1.268555,0.4418945,-0.3632813,-0.5546875
291,7.875,41.125,39,0.1508789,0.152832,1.162109,0.4418945,-0.3632813,-0.5546875
292,5.5,42.875,42.3125,0.1469727,0.2338867,1.122559,0.4365234,-0.3632813,-0.5517578
293,-9,46.6875,49.625,0.2143555,0.3149414,0.9682617,0.4365234,-0.3632813,-0.5517578
294,-34.9375,40.3125,53.75,0.08691406,0.1333008,1.027832,0.4443359,-0.3662109,-0.5385742
295,-43.8125,29.0625,55.375,0.04345703,0.04833984,1.126465,0.4443359,-0.3662109,-0.5385742
296,-54.5,19.1875,54.5,0.09912109,0.09082031,1.086914,0.4443359,-0.3662109,-0.5385742
297,-71.125,24.3125,59.5,0.1469727,0.1064453,1.177734,0.4472656,-0.3686523,-0.5463867
298,-91.125,25.875,67.5,0.1269531,0.1064453,1.003906,0.4472656,-0.3686523,-0.5463867
299,-122.125,22.9375,78.125,0.03955078,0.1220703,0.9487305,0.4472656,-0.3686523,-0.5463867
300,-150.3125,22.8125,99.625,0.01953125,0.1025391,0.8974609,0.4472656,-0.3378906,-0.5546875
301,-162.875,3.4375,112.125,0.08300781,-0.02441406,0.9760742,0.4472656,-0.3378906,-0.5546875
302,-100.4375,23.125,117.4375,0.2739258,0.02929688,1.426758,0.434082,-0.3354492,-0.5595703
303,-69,47,106.0625,0.2265625,-0.1865234,1.166016,0.434082,-0.3276367,-0.5595703
304,-59.4375,23.0625,106.0625,0.234375,0.02929688,1.047363,0.434082,-0.3276367,-0.5595703
305,-142.625,54.4375,110.125,0.2265625,-0.06689453,1.442871,0.4418945,-0.3173828,-0.5649414
306,-162.625,82.125,122.625,0.1943359,-0.05126953,1.418945,0.4418945,-0.3173828,-0.5649414
307,-116.1875,66.6875,117.3125,0.1826172,0.1489258,1.272949,0.4394531,-0.2890625,-0.5571289
309,-38.875,38.5,88.1875,0.1704102,0.2299805,1.411133,0.4443359,-0.2890625,-0.5625
310,-0.5625,64.9375,66.4375,0.09521484,0.137207,1.735352,0.4443359,-0.2890625,-0.5625
311,-31.3125,153.1875,58.75,0,0.08349609,1.830078,0.4550781,-0.2919922,-0.5625
312,-61.1875,228.9375,61.25,-0.07958984,0.1914063,1.628418,0.4550781,-0.2919922,-0.5625
313,-63.625,264.375,59.6875,-0.21875,0.253418,1.359863,0.4741211,-0.2919922,-0.5546875
314,-37.1875,269.0625,52,-0.3183594,0.2841797,1.213379,0.4926758,-0.2866211,-0.5673828
315,6.75,247.25,34.9375,-0.4736328,0.2612305,1.067383,0.4926758,-0.2866211,-0.5673828
316,45.375,206.125,12.375,-0.6328125,0.2416992,0.9760742,0.5244141,-0.2817383,-0.5361328
317,52.75,190.4375,-1.875,-0.5932617,0.1875,1.063477,0.5488281,-0.2866211,-0.5175781
318,43.75,187.3125,-11.5625,-0.7524414,0.1411133,0.9643555,0.5488281,-0.2866211,-0.5175781
319,30.5625,189.1875,-12.6875,-0.8320313,0.1259766,0.9365234,0.5649414,-0.296875,-0.512207
320,25.9375,189.4375,-13.1875,-0.8237305,0.1450195,0.8891602,0.5649414,-0.296875,-0.512207
321,33.75,187.5,-17.6875,-0.8515625,0.1142578,0.8100586,0.5888672,-0.2993164,-0.4990234
322,43.8125,181.6875,-21.0625,-0.9155273,0.08349609,0.6679688,0.612793,-0.2944336,-0.4858398
323,51.3125,165.375,-24.125,-0.9033203,0.1259766,0.5532227,0.612793,-0.2944336,-0.4858398
324,50.5,138.125,-30.5625,-0.9116211,0.1489258,0.4072266,0.6259766,-0.3071289,-0.4833984
325,48.0625,102.625,-42.0625,-0.8637695,0.1992188,0.2807617,0.6259766,-0.3071289,-0.4833984
326,46.625,60.75,-66.3125,-0.7202148,0.2109375,0.1899414,0.6396484,-0.3071289,-0.4755859
327,46.75,12.5625,-95.3125,-0.6645508,0.1953125,0.1342773,0.6420898,-0.3046875,-0.4624023
328,42.6875,-39.5,-116.3125,-0.6450195,0.1181641,0.1342773,0.6420898,-0.3046875,-0.4624023
329,33,-90.4375,-128.625,-0.4814453,0.07568359,0.1938477,0.6450195,-0.2993164,-0.4755859
330,15.5625,-132.4375,-138.1875,-0.2944336,0.08349609,0.300293,0.652832,-0.3022461,-0.4755859
331,3.9375,-174.0625,-142.6875,-0.1430664,0.01757813,0.5019531,0.652832,-0.3022461,-0.4755859
332,-3.125,-212.0625,-136.125,-0.08740234,-0.07470703,0.8100586,0.6313477,-0.2919922,-0.4858398
333,-9.9375,-231.75,-126.25,0.09082031,-0.07470703,1.126465,0.6313477,-0.2919922,-0.4858398
334,-20.4375,-225.6875,-120.9375,0.2265625,-0.09375,1.335938,0.6313477,-0.2919922,-0.4858398
335,-24.5625,-197.25,-116.1875,0.3017578,-0.08984375,1.470215,0.5966797,-0.2714844,-0.5175781
336,-20.25,-157.5625,-106.125,0.2661133,-0.109375,1.466309,0.5966797,-0.2714844,-0.5175781
337,-9.0625,-127.9375,-99.3125,0.3696289,-0.04003906,1.375488,0.5966797,-0.2714844,-0.5175781
338,-0.0625,-120.625,-104.625,0.3100586,-0.01660156,1.158203,0.5966797,-0.2714844,-0.5175781
339,6.9375,-144.4375,-101.6875,0.2822266,0.02539063,0.9248047,0.5698242,-0.253418,-0.5307617
340,-3.0625,-186.4375,-93.75,0.4013672,0.09472656,0.8183594,0.5595703,-0.2509766,-0.5439453
341,-31.125,-230.5,-86,0.4414063,0.05224609,0.7587891,0.5595703,-0.2509766,-0.5439453
342,-75.8125,-258.1875,-82.875,0.6679688,0.06396484,0.8735352,0.543457,-0.2485352,-0.5571289
343,-120.125,-276.4375,-79.875,0.6323242,-0.08251953,0.8100586,0.543457,-0.2485352,-0.5571289
344,-158.5,-296.4375,-59.4375,0.6123047,-0.1943359,0.8022461,0.5219727,-0.2431641,-0.5625
345,-183.5625,-311.6875,-39.9375,0.7397461,-0.144043,0.8696289,0.4741211,-0.2050781,-0.5805664
346,-195.5625,-318.4375,-38.5,0.847168,-0.1557617,0.9604492,0.4741211,-0.2050781,-0.5805664
347,-189.4375,-322.1875,-39.875,0.875,-0.2021484,1.126465,0.4311523,-0.1918945,-0.5834961
348,-164.9375,-318.8125,-37,0.8833008,-0.2368164,1.399414,0.3911133,-0.1616211,-0.5991211
349,-135.375,-292.3125,-36.625,0.9428711,-0.2368164,1.584961,0.3911133,-0.1616211,-0.5991211
350,-92.25,-206.3125,-39.4375,1.062012,-0.2641602,2.36377,0.3588867,-0.1435547,-0.5991211
351,-4.75,-9.125,-46.125,1.181641,-0.2021484,3.158203,0.3588867,-0.1435547,-0.5991211
352,18.5,122.0625,-74.625,0.6162109,0.1142578,1.743164,0.3295898,-0.1484375,-0.6020508
353,-9.625,135.625,-87.125,0.7358398,0.09863281,1.086914,0.3486328,-0.1381836,-0.6020508
354,-29.4375,86.75,-106.9375,0.5009766,0.009765625,0.7788086,0.3486328,-0.1381836,-0.6020508
355,-9.0625,54.5625,-125.8125,0.5170898,-0.02050781,0.9169922,0.3725586,-0.1279297,-0.5991211
356,8.875,51.0625,-143.125,0.3417969,-0.175293,1.079102,0.3725586,-0.1279297,-0.5991211
357,16.8125,66.0625,-145.75,0.3256836,-0.1015625,1.047363,0.3696289,-0.1333008,-0.5991211
358,2.625,55.75,-151.9375,0.2182617,-0.09765625,0.9365234,0.3779297,-0.1279297,-0.5966797
359,-14.625,38.4375,-149.375,0.2583008,-0.1479492,1.003906,0.3779297,-0.1279297,-0.5966797
360,-25.375,33.3125,-142.1875,0.2583008,-0.2216797,1.086914,0.3911133,-0.1230469,-0.59375
361,-49.25,18.875,-125.9375,0.3100586,-0.2563477,1.063477,0.3911133,-0.1254883,-0.6044922
362,-73.5,-2,-109.8125,0.3256836,-0.3256836,1.134277,0.3911133,-0.1254883,-0.6044922
363,-75.6875,-8.75,-96.5625,0.3457031,-0.3720703,1.14209,0.3857422,-0.1176758,-0.5991211
364,-72.125,-26.25,-84.6875,0.3061523,-0.3720703,1.011719,0.3857422,-0.1176758,-0.5991211
365,-76.6875,-44.625,-74.25,0.2861328,-0.3066406,0.8457031,0.3803711,-0.1025391,-0.5859375
366,-92.125,-65.6875,-68.5625,0.2822266,-0.3066406,0.7231445,0.375,-0.09472656,-0.5966797
367,-112.0625,-93.5,-59.6875,0.1665039,-0.3530273,0.5610352,0.375,-0.09472656,-0.5966797
368,-128.8125,-121.3125,-43.9375,0.1269531,-0.3681641,0.6245117,0.375,-0.09472656,-0.5966797
369,-123,-125.875,-36.375,0.1347656,-0.2988281,0.8930664,0.375,-0.09472656,-0.5966797
370,-100.375,-114.1875,-44.875,0.1108398,-0.1674805,1.059082,0.3486328,-0.06396484,-0.5859375
371,-77.8125,-96.75,-64.4375,0.03515625,-0.03613281,1.098633,0.3486328,-0.06396484,-0.5859375
