Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
130,-13.3125,-16.375,29.9375,-0.203125,-0.125,1.130371,0.265625,-0.1948242,-0.2412109
131,-7.6875,-17.4375,32.875,-0.21875,-0.1054688,1.094727,0.265625,-0.1948242,-0.2412109
132,-4.9375,-15.875,33.0625,-0.1870117,-0.04736328,1.158203,0.2685547,-0.1894531,-0.230957
133,-9,-9.625,32.375,-0.1870117,-0.02050781,1.11084,0.2739258,-0.199707,-0.2333984
134,-13.625,-3.25,31.6875,-0.1992188,-0.004882813,1.05127,0.2739258,-0.199707,-0.2333984
135,-19.5625,1.125,32.5,-0.2387695,-0.05908203,1.071289,0.2578125,-0.1948242,-0.2358398
136,-26.3125,4.8125,36.8125,-0.246582,-0.07080078,1.083008,0.2685547,-0.1870117,-0.2255859
137,-27.25,7,41.8125,-0.3305664,-0.1171875,1.05127,0.2685547,-0.1870117,-0.2255859
138,-24.625,3.8125,44.3125,-0.3979492,-0.1328125,1.05127,0.265625,-0.1948242,-0.2358398
139,-24.8125,-5.5,48.5625,-0.3862305,-0.175293,1.015625,0.265625,-0.1948242,-0.2358398
140,-23.5,-16.1875,50.8125,-0.3662109,-0.1635742,1.015625,0.2817383,-0.1918945,-0.2333984
141,-22.75,-23.125,50.375,-0.3066406,-0.1362305,1.067383,0.2709961,-0.1894531,-0.2226563
142,-21.5625,-26,48.125,-0.2548828,-0.07470703,1.063477,0.2709961,-0.1894531,-0.2226563
143,-18,-28.875,44.0625,-0.21875,-0.09765625,1.079102,0.2685547,-0.1948242,-0.230957
144,-11,-31.5625,40.375,-0.1669922,-0.05517578,1.023926,0.2685547,-0.1948242,-0.230957
145,-12.5,-33.375,35.5,-0.1313477,-0.02832031,1.035645,0.2817383,-0.1948242,-0.2280273
146,-12.8125,-34.8125,29.25,-0.1352539,-0.02832031,1.059082,0.265625,-0.1918945,-0.230957
147,-10.6875,-39.0625,21.1875,-0.09960938,0.005859375,1.094727,0.265625,-0.1918945,-0.230957
148,-10.375,-33.875,6.3125,0.05908203,0.1875,1.25293,0.2709961,-0.1918945,-0.2333984
149,-14.875,-22.625,-1.875,-0.04785156,0.03320313,1.083008,0.2685547,-0.1767578,-0.230957
150,-13.875,-12.6875,-12.875,-0.07958984,0.06005859,1.083008,0.2685547,-0.1767578,-0.230957
151,-16.375,-7.6875,-19,-0.1235352,-0.03613281,1.075195,0.265625,-0.1767578,-0.2387695
152,-18.625,-4.625,-19.625,-0.3105469,-0.109375,1.031738,0.265625,-0.1767578,-0.2387695
153,-17.0625,-6.6875,-16.9375,-0.3823242,-0.1787109,0.9960938,0.2685547,-0.1845703,-0.2255859
154,-19,-14.9375,-9.5625,-0.4458008,-0.2216797,0.9487305,0.265625,-0.1816406,-0.2280273
155,-20.5625,-23.75,0,-0.4296875,-0.2368164,0.9882813,0.265625,-0.1816406,-0.2280273
156,-19.0625,-31.125,9.3125,-0.3583984,-0.2216797,1.031738,0.2548828,-0.1791992,-0.2280273
157,-16.6875,-34.4375,14.125,-0.2509766,-0.1015625,1.063477,0.2548828,-0.1791992,-0.2280273
158,-17.25,-33.25,15,-0.1948242,-0.09375,1.075195,0.2602539,-0.1845703,-0.230957
159,-17.125,-31.4375,12.75,-0.1831055,-0.03222656,1.09082,0.2524414,-0.1791992,-0.230957
160,-14.1875,-31,7.6875,-0.1591797,-0.02441406,1.118652,0.2524414,-0.1791992,-0.230957
161,-8.75,-31.125,2.4375,-0.1630859,-0.04003906,1.122559,0.230957,-0.1767578,-0.2226563
162,-3.8125,-32.25,-1.125,-0.2070313,-0.09375,1.086914,0.2495117,-0.1640625,-0.2358398
163,0,-44.25,-1.4375,-0.230957,-0.144043,1.122559,0.2495117,-0.1640625,-0.2358398
164,2.625,-50.0625,4.3125,-0.2348633,-0.1865234,1.225098,0.2441406,-0.1743164,-0.230957
165,5.1875,-43.1875,12.0625,-0.2788086,-0.2407227,1.324219,0.2441406,-0.1743164,-0.230957
166,6,-32.6875,17.6875,-0.2270508,-0.1401367,1.245117,0.2338867,-0.1743164,-0.2280273
167,1.0625,-22.5,18.625,-0.1552734,-0.05126953,1.193848,0.2441406,-0.1743164,-0.2255859
168,-5.1875,-17.4375,14.1875,-0.203125,0.005859375,1.047363,0.2441406,-0.1743164,-0.2255859
169,-7.5,-17,9.5,-0.2148438,0.03710938,1.015625,0.2363281,-0.1713867,-0.2333984
170,-4.625,-15.1875,5.0625,-0.2148438,-0.0009765625,0.9760742,0.2363281,-0.1713867,-0.2333984
171,-3.1875,-19.75,3.1875,-0.2666016,-0.02441406,0.8735352,0.2285156,-0.1743164,-0.2255859
172,-5.125,-32.75,0.75,-0.2548828,-0.01660156,0.8813477,0.230957,-0.1767578,-0.2387695
173,-8.625,-44.9375,-1.6875,-0.1992188,-0.0009765625,0.9960938,0.230957,-0.1767578,-0.2387695
174,-13.1875,-44.25,-3.3125,-0.190918,-0.02050781,1.09082,0.2285156,-0.1845703,-0.2333984
175,-15.25,-35.9375,-4.1875,-0.1352539,-0.04394531,1.359863,0.2231445,-0.1713867,-0.2255859
176,15.3125,-25.25,1.125,-0.1513672,-0.1518555,1.177734,0.2231445,-0.1713867,-0.2255859
177,25.5625,-12.3125,4.5,-0.08349609,-0.0009765625,1.233398,0.2094727,-0.1767578,-0.2280273
179,33,-10.625,13.375,-0.06347656,-0.07470703,0.8735352,0.2094727,-0.1767578,-0.2280273
180,34.125,7.875,2.1875,-0.1074219,0.02929688,1.079102,0.2070313,-0.1767578,-0.2255859
181,30.75,-24.3125,-7,-0.1274414,0.1875,0.9130859,0.2177734,-0.1743164,-0.2387695
182,29.5625,-41.6875,-21.9375,-0.1235352,0.05615234,0.9365234,0.2177734,-0.1743164,-0.2387695
183,39.125,-57.0625,-28.3125,-0.05957031,0.009765625,1.106934,0.2070313,-0.1845703,-0.2333984
184,44.375,-63.1875,-29.625,-0.02392578,0.005859375,1.126465,0.2070313,-0.1845703,-0.2333984
185,24.125,-66.875,-27.5,-0.03564453,0.01367188,1.205566,0.2070313,-0.1870117,-0.2358398
186,-8,-65.625,-21.875,-0.03173828,-0.05908203,1.300293,0.1987305,-0.1894531,-0.246582
187,-30.3125,-60.6875,-12.6875,-0.05566406,-0.1210938,1.296387,0.1987305,-0.1894531,-0.246582
188,-43.5,-56.125,-5.1875,-0.07958984,-0.03613281,1.225098,0.1801758,-0.1791992,-0.2387695
189,-51.6875,-56.3125,-1.75,-0.01611328,-0.06689453,1.162109,0.1855469,-0.1870117,-0.2358398
190,-50,-51.375,1.875,0.03125,-0.08251953,1.221191,0.1855469,-0.1870117,-0.2358398
191,-36.625,-39,5.875,0.04345703,-0.05517578,1.272949,0.1694336,-0.1816406,-0.2333984
192,-27.8125,-21.875,9.6875,0.03955078,-0.05517578,1.197754,0.1694336,-0.1816406,-0.2333984
193,-31.3125,-7.625,8.75,0.08691406,0.1064453,1.185547,0.1694336,-0.1689453,-0.2333984
194,-44.3125,6.375,-6.75,0.1943359,0.08349609,1.102539,0.1669922,-0.1665039,-0.2412109
195,-47.75,13.625,-19.5,0.2026367,0.09082031,1.169922,0.1669922,-0.1665039,-0.2412109
196,-47.75,13.875,-29.9375,0.1347656,-0.02832031,1.181641,0.1616211,-0.1640625,-0.2280273
197,-40.3125,6.75,-32,0.01123047,-0.1713867,1.25293,0.1616211,-0.1640625,-0.2280273
198,-31.6875,-1.125,-24.4375,-0.1391602,-0.2949219,1.264648,0.1669922,-0.15625,-0.2333984
199,-25.0625,-9.0625,-14.375,-0.1552734,-0.2675781,1.268555,0.1669922,-0.1586914,-0.2226563
200,-25.5,-12.4375,-4.3125,-0.1591797,-0.2177734,1.268555,0.1669922,-0.1586914,-0.2226563
201,-27.9375,-12.125,3.4375,-0.1274414,-0.1557617,1.213379,0.1669922,-0.1616211,-0.2280273
202,-28.125,-8.5,7.9375,-0.05957031,-0.08984375,1.138184,0.1694336,-0.1459961,-0.2280273
203,-28.5,-5.125,9.125,-0.03564453,-0.05126953,1.094727,0.1694336,-0.1459961,-0.2280273
204,-28.625,-2,7.25,-0.01611328,-0.0009765625,1.031738,0.1640625,-0.1459961,-0.2177734
205,-28.5,-1.0625,2.25,0.07519531,0.05224609,1.011719,0.1640625,-0.1459961,-0.2177734
206,-30.8125,0.9375,-5.1875,0.09912109,0.07177734,1,0.1669922,-0.1459961,-0.2226563
207,-28.0625,2.4375,-12.75,0.09082031,0.05224609,1.035645,0.1669922,-0.1435547,-0.2177734
208,-23.25,1.0625,-19,0.03955078,0.02148438,1.011719,0.1669922,-0.1435547,-0.2177734
209,-19.75,-6.625,-24.0625,0.01123047,0.01367188,0.9921875,0.1669922,-0.1279297,-0.2177734
210,-16.75,-17.4375,-26.375,-0.04785156,-0.02050781,1.027832,0.1669922,-0.1279297,-0.2177734
211,-18.4375,-25.125,-25.125,-0.1074219,-0.05517578,1.11084,0.15625,-0.1308594,-0.2070313
212,-20.625,-24.8125,-21.4375,-0.1713867,-0.109375,1.197754,0.1586914,-0.1279297,-0.2070313
213,-20.875,-15.4375,-16.875,-0.1630859,-0.09375,1.209473,0.1586914,-0.1279297,-0.2070313
214,-23.0625,-10.875,-13.4375,-0.1669922,-0.1289063,1.106934,0.1616211,-0.1279297,-0.2045898
215,-25.25,-9.625,-13.3125,-0.09570313,-0.09375,1.071289,0.1455078,-0.1308594,-0.2094727
216,-22.625,-8.3125,-14.75,-0.07958984,-0.109375,1.043457,0.1455078,-0.1308594,-0.2094727
217,-11.875,-8,-15.875,-0.08349609,-0.1362305,1.106934,0.1533203,-0.1230469,-0.2202148
218,-3.75,-13.4375,-19.375,-0.08349609,-0.1210938,1.079102,0.1533203,-0.1230469,-0.2202148
219,2.125,-21.25,-21.875,-0.08740234,-0.1826172,1.138184,0.1508789,-0.1230469,-0.2045898
220,10.875,-22.3125,-22.125,-0.05175781,-0.144043,1.260742,0.1376953,-0.1230469,-0.2177734
221,18.5625,-17.6875,-22.25,-0.04785156,-0.1674805,1.280762,0.1376953,-0.1230469,-0.2177734
222,27,-9.4375,-21.1875,-0.03173828,-0.2021484,1.332031,0.1401367,-0.1308594,-0.2255859
223,29.5,-6.5625,-19.5,-0.05566406,-0.1904297,1.276855,0.1401367,-0.1308594,-0.2255859
224,29.75,-7.25,-18.625,-0.03564453,-0.1674805,1.268555,0.1401367,-0.1308594,-0.2045898
225,28.0625,-13.625,-14.8125,-0.05957031,-0.1865234,1.260742,0.1269531,-0.1279297,-0.2226563
226,29.75,-16.0625,-13.5,-0.03173828,-0.1674805,1.225098,0.1269531,-0.1279297,-0.2226563
227,30,-22.25,-10,-0.02392578,-0.1713867,1.225098,0.1323242,-0.1279297,-0.2202148
228,32.6875,-25.875,-7.1875,-0.01611328,-0.1713867,1.245117,0.1269531,-0.1357422,-0.2202148
229,35.5,-27.25,0,-0.06787109,-0.1787109,1.209473,0.1269531,-0.1357422,-0.2202148
230,35.375,-30.375,12.25,-0.1152344,-0.1865234,1.237305,0.1323242,-0.1435547,-0.2226563
231,50.1875,-42.75,41.75,-0.3461914,-0.1713867,1.391113,0.1323242,-0.1435547,-0.2226563
232,18.75,-39.25,23.4375,-0.04394531,-0.144043,1.193848,0.1108398,-0.1435547,-0.2094727
233,1.3125,12,35.5625,0.09082031,-0.03222656,1.166016,0.121582,-0.1484375,-0.2255859
234,2.1875,31.9375,43.4375,0.1987305,-0.144043,1.075195,0.121582,-0.1484375,-0.2255859
235,-18.4375,30.625,46.875,0.2265625,-0.07470703,1.098633,0.1269531,-0.1538086,-0.2255859
236,-26.8125,21,45.125,0.1625977,-0.1054688,1.276855,0.1269531,-0.1538086,-0.2255859
237,-15.8125,14,44.75,0.1469727,-0.109375,1.241211,0.1347656,-0.1435547,-0.2333984
238,-11.4375,7,42.5,0.1469727,-0.09375,1.233398,0.1323242,-0.1484375,-0.2177734
239,-1.8125,8.3125,41.25,0.1547852,-0.1015625,1.237305,0.1323242,-0.1484375,-0.2177734
240,10.3125,17.6875,44.0625,0.1508789,-0.1171875,1.25293,0.1455078,-0.1513672,-0.2226563
241,26.0625,27.375,46.3125,0.1704102,-0.08984375,1.241211,0.1455078,-0.1459961,-0.2280273
242,38.4375,27.875,45.375,0.1147461,-0.07470703,1.229492,0.1455078,-0.1459961,-0.2280273
244,45.875,22.625,41.75,0.07128906,-0.02441406,1.245117,0.1455078,-0.1459961,-0.2280273
245,50.8125,16.625,39.5,-0.01171875,-0.004882813,1.25293,0.1455078,-0.1459961,-0.2280273
246,26.6875,25.3125,-7.3125,-0.421875,0.4077148,0.9091797,0.1508789,-0.1538086,-0.2226563
247,6.1875,19.5,-2.25,-0.2666016,-0.01660156,1.45459,0.1669922,-0.1538086,-0.2280273
248,-21.75,33.25,-0.75,-0.1152344,0.1142578,1.29248,0.1669922,-0.1538086,-0.2280273
249,-64.3125,38.875,-0.875,-0.1430664,0.04833984,1.359863,0.1669922,-0.1513672,-0.2255859
250,-75.8125,38.75,1.125,-0.08349609,0.07568359,1.320313,0.1669922,-0.1513672,-0.2255859
251,-65.1875,18.75,-5.1875,-0.02783203,0.09472656,1.181641,0.1723633,-0.1484375,-0.2177734
252,-61.125,2.625,-9.5625,-0.02001953,0.02539063,1.173828,0.1640625,-0.1381836,-0.2177734
253,-69.5,-1.6875,-9.375,-0.02783203,-0.004882813,1.098633,0.1640625,-0.1381836,-0.2177734
254,-78.5625,-5.6875,-10,-0.02001953,-0.03222656,1.059082,0.1669922,-0.1333008,-0.2177734
255,-76.1875,-4.125,-9.375,-0.0078125,-0.03613281,1.063477,0.1616211,-0.1254883,-0.2202148
256,-67.8125,2.6875,-8.75,-0.07958984,-0.05908203,1.015625,0.1616211,-0.1254883,-0.2202148
257,-62.375,7.875,-10.875,-0.09960938,-0.05908203,0.9365234,0.1640625,-0.1230469,-0.2124023
258,-55.125,10.4375,-14.4375,-0.1196289,-0.1054688,0.9326172,0.1640625,-0.1230469,-0.2124023
259,-44.25,11.6875,-17.75,-0.1235352,-0.1015625,0.8657227,0.1777344,-0.1025391,-0.2070313
260,-32.625,15.125,-21.375,-0.09960938,-0.09375,0.940918,0.1669922,-0.1049805,-0.2070313
261,-19.5,23.25,-23.875,-0.05957031,-0.1210938,1,0.1669922,-0.1049805,-0.2070313
262,-11.4375,31.375,-25.5,-0.09570313,-0.1210938,1.015625,0.1723633,-0.09765625,-0.2094727
263,-9.125,35.25,-26.8125,-0.06347656,-0.1132813,0.9882813,0.1723633,-0.09765625,-0.2094727
264,-5.4375,34.4375,-27.8125,-0.03564453,-0.09375,1.023926,0.1669922,-0.09472656,-0.2045898
265,-2.75,30.0625,-30.0625,-0.02783203,-0.08251953,1.043457,0.1669922,-0.1049805,-0.1860352
266,-4.25,23.625,-32.25,-0.04394531,-0.05126953,1.075195,0.1669922,-0.1049805,-0.1860352
267,-6.1875,16.5,-33.875,-0.03173828,-0.06689453,1.122559,0.1616211,-0.1000977,-0.1914063
268,-9.5625,11.4375,-34.25,-0.00390625,-0.07861328,1.118652,0.1669922,-0.08740234,-0.1938477
269,-16.3125,4.3125,-35.1875,-0.01611328,-0.08984375,1.09082,0.1669922,-0.08740234,-0.1938477
270,-22.9375,-4.9375,-37.4375,-0.01171875,-0.1132813,1.083008,0.1669922,-0.1025391,-0.1962891
271,-26.3125,-14.25,-40.25,-0.02392578,-0.08984375,1.094727,0.1669922,-0.1025391,-0.1962891
272,-28.25,-22.1875,-41.6875,0.003417969,-0.1015625,1.126465,0.1586914,-0.09765625,-0.1992188
273,-30.3125,-31.1875,-42.3125,0.04345703,-0.06689453,1.05127,0.1640625,-0.1049805,-0.1962891
274,-35,-40,-41.3125,0.03125,-0.08642578,1.079102,0.1640625,-0.1049805,-0.1962891
275,-33.8125,-38.25,-37.9375,0.06738281,-0.1132813,1.166016,0.1484375,-0.09765625,-0.2016602
276,-27.25,-27.875,-34.25,0.09082031,-0.1132813,1.158203,0.1484375,-0.09765625,-0.2016602
277,-26,-20,-32.375,0.06298828,-0.125,1.106934,0.1484375,-0.08447266,-0.1860352
278,-24.0625,-16.5,-32.8125,0.08691406,-0.1328125,1.134277,0.1323242,-0.09765625,-0.1884766
279,-17.6875,-14.1875,-35.25,0.05126953,-0.125,1.154297,0.1323242,-0.09765625,-0.1884766
280,-10.125,-10,-37.8125,0.06298828,-0.125,1.20166,0.1401367,-0.08447266,-0.1831055
281,-6.375,-3.375,-38.875,0.02734375,-0.159668,1.260742,0.1401367,-0.08447266,-0.1782227
282,-10.0625,1.6875,-39.375,0.06298828,-0.159668,1.241211,0.1401367,-0.08447266,-0.1782227
283,-17.1875,1.875,-40.3125,0.02734375,-0.125,1.272949,0.1347656,-0.08740234,-0.1806641
284,-21.8125,-0.75,-41.625,0.04345703,-0.1865234,1.249023,0.1347656,-0.08740234,-0.1806641
285,-28.125,-10.3125,-43.375,0.07128906,-0.1328125,1.217285,0.1293945,-0.08447266,-0.1884766
286,-36.875,-24.5625,-45.6875,0.1069336,-0.1635742,1.169922,0.1240234,-0.07958984,-0.1860352
287,-45.0625,-40.1875,-47.3125,0.1030273,-0.159668,1.166016,0.1240234,-0.07958984,-0.1860352
288,-49.9375,-48.8125,-47.25,0.1030273,-0.2021484,1.158203,0.1186523,-0.08203125,-0.1831055
289,-55.375,-50.4375,-46.6875,0.04736328,-0.2177734,1.154297,0.1186523,-0.08203125,-0.1831055
290,-58.25,-51.9375,-48.875,0.003417969,-0.1518555,1.11084,0.1108398,-0.06689453,-0.175293
291,-51.3125,-49.9375,-51.4375,0.04345703,-0.2021484,1.102539,0.1000977,-0.05126953,-0.175293
292,-42,-42.875,-53.5,0.02734375,-0.1982422,1.094727,0.1000977,-0.05126953,-0.175293
293,-36.625,-33.3125,-54.875,0.03955078,-0.2485352,1.098633,0.09228516,-0.05664063,-0.175293
294,-32.4375,-24.6875,-55.3125,0.05908203,-0.2792969,1.086914,0.08935547,-0.05371094,-0.1674805
295,-29.5,-18.3125,-55.75,0.04736328,-0.2714844,1.138184,0.08935547,-0.05371094,-0.1674805
296,-30.8125,-12,-53.375,0.05908203,-0.2832031,1.138184,0.07080078,-0.05664063,-0.159668
297,-34.375,-6.1875,-50.9375,0.03515625,-0.2832031,1.146484,0.07080078,-0.05664063,-0.159668
298,-37.6875,-6.75,-51.1875,0.03125,-0.2329102,1.102539,0.06298828,-0.05126953,-0.1674805
299,-37.875,-9.9375,-53.875,0.08691406,-0.2250977,1.122559,0.06298828,-0.04638672,-0.1489258
300,-35,-13.25,-54.75,0.08691406,-0.2792969,1.09082,0.06298828,-0.04638672,-0.1489258
301,-36.3125,-16.25,-55.1875,0.09912109,-0.2714844,1.094727,0.06005859,-0.04638672,-0.1542969
302,-37.8125,-16.5625,-55.625,0.09521484,-0.2792969,1.079102,0.06005859,-0.04638672,-0.1542969
303,-36.8125,-13.625,-55.9375,0.07519531,-0.2524414,1.071289,0.05224609,-0.04101563,-0.144043
304,-33.875,-8.0625,-57,0.07910156,-0.2641602,1.031738,0.05224609,-0.03076172,-0.1411133
305,-27.875,-0.5,-57.3125,0.04345703,-0.2675781,1.027832,0.05224609,-0.03076172,-0.1411133
306,-21.4375,5.8125,-57.1875,0.09082031,-0.2602539,1.011719,0.04394531,-0.04345703,-0.144043
307,-15.25,9.625,-56.875,0.1030273,-0.2563477,1.019531,0.046875,-0.05371094,-0.1411133
309,-8.5,13.5625,-56.3125,0.08691406,-0.2949219,1.035645,0.046875,-0.05371094,-0.1411133
310,-2.375,20.8125,-54.8125,0.08300781,-0.2675781,1.047363,0.03076172,-0.04101563,-0.1386719
311,2.6875,28.8125,-53.6875,0.06738281,-0.3139648,1.059082,0.03076172,-0.04101563,-0.1386719
312,4.9375,33.25,-53.5,0.06738281,-0.2524414,1.043457,0.03613281,-0.04101563,-0.1333008
313,6.125,33.75,-54.6875,0.05908203,-0.2910156,1,0.03076172,-0.03857422,-0.1411133
314,7.1875,32.3125,-56.1875,0.05517578,-0.2446289,1,0.03076172,-0.03857422,-0.1411133
315,8.625,32.25,-57.1875,0.07519531,-0.2871094,1.047363,0.03613281,-0.04345703,-0.1411133
316,10.9375,35.6875,-57.125,0.04345703,-0.2988281,1.071289,0.03613281,-0.04345703,-0.1411133
317,10.9375,42.4375,-54.8125,0.06738281,-0.3295898,1.086914,0.01757813,-0.04638672,-0.144043
318,9,47.5625,-51.8125,0.07519531,-0.3452148,1.055176,0.02294922,-0.05126953,-0.1542969
319,5.6875,47.5,-49.25,0.08691406,-0.3178711,1.023926,0.02294922,-0.05126953,-0.1542969
320,2.6875,42.1875,-47.0625,0.08300781,-0.2871094,1,0.01757813,-0.05126953,-0.1464844
321,0.5625,35.9375,-46.4375,0.08300781,-0.3105469,0.9760742,0.01757813,-0.05908203,-0.1464844
322,-1.625,31.0625,-47.1875,0.06738281,-0.3066406,1.031738,0.01757813,-0.05908203,-0.1464844
323,-0.5,30.875,-46.75,0.06738281,-0.3491211,1.031738,0.03320313,-0.06152344,-0.1518555
324,0.1875,34.375,-46,0.05517578,-0.3256836,1.019531,0.03320313,-0.06152344,-0.1518555
325,1.25,37.8125,-45.9375,0.05517578,-0.3564453,1.059082,0.02001953,-0.06396484,-0.1464844
326,3.9375,40.9375,-45.5,0.1030273,-0.3642578,1.027832,0.02539063,-0.05908203,-0.1518555
327,6.5,44.375,-43.5,0.05908203,-0.3916016,1.055176,0.02539063,-0.05908203,-0.1518555
328,7.625,46.5625,-41.6875,0.1030273,-0.3374023,1.055176,0.03320313,-0.06152344,-0.1572266
329,6.6875,46.5,-39.1875,0.08300781,-0.3798828,1.047363,0.03320313,-0.06152344,-0.1572266
330,6,44.4375,-37.3125,0.08300781,-0.3603516,1.059082,0.02001953,-0.05908203,-0.1674805
331,7.3125,41.6875,-35.125,0.06738281,-0.3452148,1.083008,0.02294922,-0.06933594,-0.1518555
332,7.5625,38.875,-32.5625,0.07519531,-0.3530273,1.059082,0.02294922,-0.06933594,-0.1518555
333,5.5,37.375,-29.125,0.07128906,-0.3916016,1.075195,0.02294922,-0.06152344,-0.175293
334,4.3125,35.5,-25.75,0.05908203,-0.3759766,1.063477,0.02539063,-0.06933594,-0.1621094
335,3.125,32.9375,-22.9375,0.05908203,-0.3681641,1.075195,0.02539063,-0.06933594,-0.1621094
336,0.75,30.625,-20.875,0.05908203,-0.3491211,1.086914,0.01757813,-0.07421875,-0.1650391
337,-0.9375,28.4375,-18.1875,0.0234375,-0.3491211,1.071289,0.01757813,-0.07421875,-0.1650391
338,-3.3125,26.25,-16.1875,0.03955078,-0.3530273,1.086914,0.02783203,-0.06933594,-0.1572266
339,-6.4375,23.5,-14.5625,0.05126953,-0.3564453,1.047363,0.02783203,-0.06689453,-0.1674805
340,-6.9375,21.6875,-14.25,0.01953125,-0.3530273,1.094727,0.02783203,-0.06689453,-0.1674805
341,-6.125,20.375,-13.6875,-0.00390625,-0.3720703,1.086914,0.03076172,-0.06396484,-0.1674805
342,-7,20.5,-12.125,0,-0.3491211,1.035645,0.03076172,-0.06396484,-0.1674805
343,-6.8125,21.375,-9.6875,-0.02001953,-0.3413086,1.031738,0.02294922,-0.06689453,-0.1621094
344,-4.0625,20.6875,-8,-0.01611328,-0.3413086,1.007813,0.02539063,-0.07714844,-0.1542969
345,-0.625,19.375,-7.375,-0.04003906,-0.3642578,1.031738,0.02539063,-0.07714844,-0.1542969
346,0.6875,18.5625,-6.75,-0.02001953,-0.3105469,1.011719,0.03320313,-0.06689453,-0.1621094
347,1.875,19.25,-6.3125,-0.07568359,-0.3564453,1.023926,0.03613281,-0.06933594,-0.175293
348,2.8125,21.375,-5.375,-0.08349609,-0.3295898,1.063477,0.03613281,-0.06933594,-0.175293
349,0.75,21.0625,-4,-0.08349609,-0.3413086,1.019531,0.04394531,-0.07421875,-0.1621094
350,0.375,18.6875,-3.5625,-0.07568359,-0.3530273,1.047363,0.04394531,-0.07421875,-0.1621094
351,-0.1875,18.25,-1.8125,-0.04394531,-0.3798828,1.071289,0.03857422,-0.07177734,-0.1650391
352,-5,19.1875,0.1875,-0.08349609,-0.3491211,1.063477,0.03857422,-0.07177734,-0.1728516
353,-9.25,17.6875,2.3125,-0.05957031,-0.3798828,1.039551,0.03857422,-0.07177734,-0.1728516
354,-13,14.75,3.25,-0.1035156,-0.3413086,1.023926,0.05224609,-0.06933594,-0.1650391
355,-17,10.9375,3.9375,-0.08740234,-0.3564453,1.015625,0.05224609,-0.06933594,-0.1650391
356,-20.5625,7.5,4.25,-0.07958984,-0.3452148,1.059082,0.03613281,-0.07421875,-0.1650391
357,-21.8125,5.3125,4.3125,-0.09570313,-0.3916016,1.05127,0.04150391,-0.07177734,-0.1621094
358,-21.875,3.625,4.4375,-0.05957031,-0.4145508,1.023926,0.04150391,-0.07177734,-0.1621094
359,-19.8125,4.25,4.5625,-0.01171875,-0.4145508,1.047363,0.05224609,-0.06933594,-0.1650391
360,-14.75,6.5625,4.5,-0.03564453,-0.4067383,1.039551,0.046875,-0.06152344,-0.1464844
361,-7.8125,12.25,4.3125,-0.0078125,-0.4106445,1.11084,0.046875,-0.06152344,-0.1464844
362,-3.4375,16.875,5.25,0.01953125,-0.4106445,1.094727,0.04931641,-0.06396484,-0.1572266
363,-2.4375,17.375,6.375,0.03125,-0.4453125,1.09082,0.04931641,-0.06396484,-0.1572266
364,-3.4375,17.125,8.0625,0.05517578,-0.434082,1.138184,0.0546875,-0.06152344,-0.1621094
365,-4.3125,16.8125,10.25,0.05908203,-0.4492188,1.14209,0.04394531,-0.06689453,-0.1542969
366,-6.8125,15.25,12.5,0.09082031,-0.4145508,1.14209,0.04394531,-0.06689453,-0.1542969
