Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
156,-9.8125,32.8125,1.875,-0.3422852,0.08740234,1.249023,0.3325195,-0.2456055,-0.2016602
157,-6,25.0625,-3,-0.394043,0.06787109,1.209473,0.3540039,-0.2382813,-0.1992188
158,-4.3125,17.8125,-8.875,-0.3740234,0.04443359,1.225098,0.3540039,-0.2382813,-0.1992188
159,-6.6875,15.5625,-13.5625,-0.3540039,0.07958984,1.288574,0.3378906,-0.2431641,-0.1992188
160,-8.875,15.3125,-16.1875,-0.3344727,0.05615234,1.300293,0.3378906,-0.2431641,-0.1992188
161,-8.25,11.875,-19.1875,-0.3701172,0.05615234,1.284668,0.3349609,-0.2280273,-0.2016602
162,-9.3125,5.3125,-22.3125,-0.3222656,0.03320313,1.308105,0.3271484,-0.2329102,-0.2045898
163,-11.25,0.8125,-24.375,-0.2827148,0.04443359,1.335938,0.3271484,-0.2329102,-0.2045898
164,-10.0625,-2.25,-25,-0.2587891,0.02929688,1.272949,0.3432617,-0.215332,-0.1938477
165,-4.6875,-6.1875,-23.5625,-0.2587891,0.02148438,1.249023,0.3432617,-0.215332,-0.1938477
166,1.6875,-8.1875,-21,-0.2270508,0.01367188,1.237305,0.3486328,-0.2329102,-0.1962891
167,7,-7.5,-15.8125,-0.1831055,0.03710938,1.225098,0.340332,-0.2202148,-0.1938477
168,8.375,-3.5625,-10.75,-0.2148438,0.05224609,1.268555,0.340332,-0.2202148,-0.1938477
169,10,1.125,-5.875,-0.2548828,0.07177734,1.268555,0.3457031,-0.2250977,-0.1962891
170,13.75,4.8125,-3.25,-0.2705078,0.08349609,1.29248,0.340332,-0.2250977,-0.2045898
171,14.9375,10.75,-2.375,-0.2788086,0.05615234,1.335938,0.340332,-0.2250977,-0.2045898
172,13.25,15.3125,-2.6875,-0.3066406,0.07568359,1.36377,0.3349609,-0.2202148,-0.1938477
173,12.25,14.5625,-4.75,-0.3261719,0.07568359,1.351563,0.3349609,-0.2202148,-0.1938477
174,10.5,7.375,-8.4375,-0.3305664,0.07568359,1.415039,0.3457031,-0.2250977,-0.2016602
175,6.875,1.5625,-11.5,-0.3305664,0.06396484,1.43457,0.3486328,-0.2202148,-0.2016602
176,-0.0625,-1.8125,-14.125,-0.3144531,0.03320313,1.391113,0.3486328,-0.2202148,-0.2016602
177,-4.4375,-3.8125,-15.6875,-0.3144531,0.06787109,1.40332,0.3432617,-0.2177734,-0.2070313
179,-5,-4.8125,-15.6875,-0.3500977,0.05615234,1.324219,0.3432617,-0.2177734,-0.2070313
180,-1.5,-8.6875,-15.25,-0.2983398,0.1142578,1.3125,0.3349609,-0.2250977,-0.2070313
181,2.4375,-14.25,-16.1875,-0.2705078,0.07177734,1.300293,0.340332,-0.2124023,-0.2124023
182,3.25,-17.1875,-17.3125,-0.2866211,0.08349609,1.328125,0.340332,-0.2124023,-0.2124023
183,2.9375,-14.9375,-17.6875,-0.3222656,0.05615234,1.359863,0.3457031,-0.215332,-0.2070313
184,2.5625,-11.4375,-18.625,-0.3305664,0.09082031,1.359863,0.3378906,-0.2250977,-0.2070313
185,0,-7.4375,-20.25,-0.3144531,0.07568359,1.34375,0.3378906,-0.2250977,-0.2070313
186,-3.625,-2.1875,-21.6875,-0.3183594,0.1103516,1.347656,0.3378906,-0.2226563,-0.1938477
187,-7.75,-0.875,-24.25,-0.3144531,0.06396484,1.34375,0.3378906,-0.2226563,-0.1938477
188,-9.1875,-3.5625,-26.5,-0.2983398,0.1025391,1.339844,0.3325195,-0.2124023,-0.2070313
189,-9.6875,-6.8125,-29.4375,-0.2866211,0.1064453,1.355957,0.3325195,-0.215332,-0.2045898
190,-11.6875,-9.25,-29.5625,-0.3066406,0.1220703,1.347656,0.3325195,-0.215332,-0.2045898
191,-12.625,-11.1875,-29.0625,-0.2509766,0.1064453,1.3125,0.3349609,-0.2075195,-0.2094727
192,-13.5,-14.375,-28.125,-0.2827148,0.1181641,1.320313,0.3349609,-0.2075195,-0.2094727
193,-13.375,-19.375,-26.625,-0.2509766,0.1181641,1.320313,0.3188477,-0.2075195,-0.2045898
194,-13.4375,-22,-23.875,-0.2348633,0.07958984,1.332031,0.3295898,-0.2021484,-0.1938477
195,-13.875,-20.4375,-20.875,-0.2705078,0.04443359,1.308105,0.3295898,-0.2021484,-0.1938477
196,-14,-19.4375,-18.6875,-0.2705078,0.07177734,1.304199,0.3164063,-0.1972656,-0.2177734
197,-15.375,-17.5625,-17.25,-0.2626953,0.06005859,1.351563,0.3164063,-0.1918945,-0.2070313
198,-17.1875,-12.875,-16,-0.2744141,0.06396484,1.347656,0.3164063,-0.1918945,-0.2070313
199,-18.625,-8.6875,-15.6875,-0.3027344,0.06787109,1.351563,0.3139648,-0.1918945,-0.2094727
200,-19.4375,-3.8125,-16.4375,-0.3183594,0.03710938,1.34375,0.3139648,-0.1918945,-0.2094727
201,-20.3125,-1.9375,-17.9375,-0.3305664,0.07958984,1.367676,0.3139648,-0.1918945,-0.2124023
202,-19.375,-5.8125,-20.75,-0.3344727,0.06005859,1.351563,0.3110352,-0.1845703,-0.2045898
203,-18.5,-12,-22.6875,-0.2905273,0.04833984,1.407227,0.3110352,-0.1845703,-0.2045898
204,-20.875,-14.5625,-23.125,-0.2509766,0.04833984,1.462402,0.3110352,-0.1816406,-0.1992188
205,-22.8125,-15.875,-22.625,-0.230957,0.04443359,1.430664,0.3110352,-0.1816406,-0.1992188
206,-23.4375,-16.25,-21.375,-0.2509766,0.1025391,1.391113,0.3056641,-0.1816406,-0.2045898
207,-22.8125,-15.125,-19.375,-0.2587891,0.07958984,1.407227,0.3085938,-0.1743164,-0.2045898
208,-22.375,-12.4375,-17.375,-0.21875,0.06396484,1.39502,0.3085938,-0.1743164,-0.2045898
209,-24.625,-5.625,-14.125,-0.230957,0.05224609,1.379395,0.3085938,-0.1743164,-0.1914063
210,-26.625,1.4375,-11.3125,-0.2905273,0.08349609,1.379395,0.3056641,-0.1767578,-0.1992188
211,-29,4.6875,-10.5625,-0.2866211,0.06787109,1.40332,0.3056641,-0.1767578,-0.1992188
212,-32.3125,6,-11.375,-0.2666016,0.08740234,1.39502,0.3032227,-0.1665039,-0.2016602
213,-33.0625,8.375,-12.875,-0.3422852,0.07958984,1.391113,0.3032227,-0.1665039,-0.2016602
214,-30.125,9.125,-14.9375,-0.2944336,0.05615234,1.387207,0.3085938,-0.1665039,-0.2045898
215,-25.625,11.375,-16.4375,-0.3144531,0.02148438,1.383301,0.3085938,-0.1640625,-0.1914063
216,-20.8125,17.3125,-17.0625,-0.2827148,0.005859375,1.442871,0.3085938,-0.1640625,-0.1914063
217,-18.625,21.125,-17,-0.2705078,-0.02832031,1.442871,0.3056641,-0.1484375,-0.1992188
218,-21.6875,21.4375,-17.1875,-0.2944336,0.01367188,1.39502,0.3056641,-0.1484375,-0.1992188
219,-24.0625,21.4375,-17.9375,-0.3105469,-0.004882813,1.411133,0.3032227,-0.1665039,-0.1938477
220,-23.1875,18.4375,-19.6875,-0.3105469,-0.004882813,1.332031,0.3032227,-0.1538086,-0.1860352
221,-18,12.1875,-22.875,-0.3261719,-0.0009765625,1.3125,0.3032227,-0.1538086,-0.1860352
222,-11.4375,3.4375,-27.125,-0.3222656,-0.02050781,1.280762,0.3110352,-0.1484375,-0.1962891
223,-4.75,-5.25,-32,-0.3461914,0.01367188,1.280762,0.3056641,-0.1513672,-0.1831055
224,0,-12.0625,-36.875,-0.3461914,0.01367188,1.300293,0.3056641,-0.1513672,-0.1831055
225,2.875,-17.375,-41.1875,-0.3461914,0.01757813,1.280762,0.3110352,-0.1538086,-0.1992188
226,5.25,-22.375,-44.25,-0.3344727,0.01367188,1.300293,0.3110352,-0.1538086,-0.1992188
227,6.5625,-25.25,-45.8125,-0.2744141,0.005859375,1.320313,0.2949219,-0.1459961,-0.1831055
228,6.1875,-24.4375,-44.5,-0.2666016,0.01757813,1.324219,0.2895508,-0.1459961,-0.1884766
229,7.4375,-22.1875,-40.25,-0.21875,-0.04394531,1.391113,0.2895508,-0.1459961,-0.1884766
230,8.875,-15.875,-34,-0.190918,-0.02050781,1.415039,0.300293,-0.15625,-0.1884766
231,8.375,-6.8125,-25.625,-0.1552734,-0.01660156,1.43457,0.300293,-0.15625,-0.1884766
232,5.5,1.875,-17.0625,-0.190918,-0.008789063,1.474121,0.2788086,-0.1459961,-0.1884766
233,1,7.3125,-9,-0.1992188,-0.02050781,1.474121,0.2895508,-0.1435547,-0.1914063
234,-1.4375,8.5625,-1.8125,-0.175293,-0.02441406,1.462402,0.2895508,-0.1435547,-0.1914063
235,-2,6.5,4.375,-0.2109375,-0.01660156,1.45459,0.2871094,-0.1435547,-0.1938477
236,-4.125,3.9375,9.3125,-0.2109375,-0.04736328,1.470215,0.2895508,-0.1538086,-0.1914063
237,-5.1875,3.125,13.875,-0.2270508,-0.03613281,1.458496,0.2895508,-0.1538086,-0.1914063
238,-7.4375,5,18.875,-0.2348633,-0.02832031,1.438965,0.2895508,-0.1513672,-0.1914063
239,-9.4375,7.875,23.125,-0.21875,-0.04003906,1.39502,0.2895508,-0.1513672,-0.1914063
240,-11.9375,8.875,25.375,-0.2426758,-0.06298828,1.40332,0.2978516,-0.1381836,-0.1914063
241,-16.5625,10.75,27.375,-0.2548828,-0.04003906,1.399414,0.2895508,-0.1411133,-0.1992188
242,-18.5,13.875,29.4375,-0.2788086,-0.04736328,1.359863,0.2895508,-0.1411133,-0.1992188
244,-18.3125,15.25,30.5625,-0.2866211,-0.09375,1.324219,0.2949219,-0.1411133,-0.1831055
245,-17.8125,14.1875,30.3125,-0.2744141,-0.05126953,1.3125,0.2949219,-0.1411133,-0.1831055
246,-16.875,10.4375,29.1875,-0.2905273,-0.05126953,1.3125,0.300293,-0.1513672,-0.1938477
247,-16.75,5.3125,27.6875,-0.3027344,-0.06298828,1.316406,0.2978516,-0.1484375,-0.1831055
248,-17.25,0.875,26.0625,-0.246582,-0.04394531,1.308105,0.2978516,-0.1484375,-0.1831055
249,-18.4375,-1.75,24.9375,-0.2348633,-0.06689453,1.316406,0.2978516,-0.1538086,-0.1914063
250,-20.125,-2.75,24.6875,-0.2387695,-0.06689453,1.335938,0.300293,-0.1435547,-0.1806641
251,-21.1875,-2.5625,24.375,-0.21875,-0.08251953,1.3125,0.300293,-0.1435547,-0.1806641
252,-21.75,-2.5625,24.25,-0.2148438,-0.05908203,1.328125,0.3032227,-0.1538086,-0.1806641
253,-21.6875,-1.75,24.5,-0.2148438,-0.06689453,1.324219,0.3032227,-0.1538086,-0.1806641
254,-22.1875,-0.625,24.75,-0.230957,-0.08251953,1.300293,0.3032227,-0.1484375,-0.1806641
255,-23.4375,-0.0625,25.3125,-0.230957,-0.07470703,1.34375,0.300293,-0.1381836,-0.175293
256,-25.8125,0.75,25.25,-0.190918,-0.05908203,1.332031,0.300293,-0.1381836,-0.175293
257,-27.0625,0.375,25.0625,-0.21875,-0.07861328,1.29248,0.3110352,-0.1435547,-0.1728516
258,-28.0625,-1.375,24.5625,-0.1831055,-0.07861328,1.280762,0.3110352,-0.1435547,-0.1728516
259,-27.1875,-2.1875,24.0625,-0.1870117,-0.07080078,1.249023,0.3056641,-0.1381836,-0.1674805
260,-26.0625,-3.25,23.5,-0.190918,-0.1015625,1.209473,0.3085938,-0.1357422,-0.1806641
261,-25,-3.8125,23.375,-0.2226563,-0.07080078,1.225098,0.3085938,-0.1357422,-0.1806641
262,-23.4375,-5.4375,23.25,-0.1831055,-0.08251953,1.20166,0.3032227,-0.1381836,-0.1782227
263,-22.5625,-5.375,22.875,-0.2070313,-0.08251953,1.233398,0.3139648,-0.1381836,-0.1650391
264,-22.3125,-3.875,23.5625,-0.2148438,-0.09375,1.260742,0.3139648,-0.1381836,-0.1650391
265,-22.0625,-1.5,24.5,-0.2109375,-0.09375,1.221191,0.3032227,-0.1308594,-0.1704102
266,-22.5,0.5625,24.75,-0.2109375,-0.09765625,1.237305,0.3032227,-0.1308594,-0.1704102
267,-22.9375,1,25.3125,-0.2148438,-0.109375,1.20166,0.3110352,-0.1357422,-0.1621094
268,-22,0.375,26.0625,-0.2226563,-0.1054688,1.225098,0.3110352,-0.1254883,-0.1704102
269,-20.0625,-0.5625,26.8125,-0.2109375,-0.1210938,1.221191,0.3110352,-0.1254883,-0.1704102
270,-16.9375,-2.75,27.25,-0.190918,-0.09375,1.193848,0.3139648,-0.1279297,-0.1674805
271,-13.875,-5.9375,27.3125,-0.2148438,-0.09765625,1.173828,0.3139648,-0.1279297,-0.1674805
272,-12.3125,-7.5,27.25,-0.2270508,-0.09375,1.20166,0.3056641,-0.1357422,-0.159668
273,-10.5,-7.875,28.5625,-0.2348633,-0.06689453,1.189941,0.3139648,-0.1381836,-0.1621094
274,-6.125,-8.5625,30.125,-0.2148438,-0.109375,1.185547,0.3139648,-0.1381836,-0.1621094
275,-2.625,-11.3125,30.3125,-0.2426758,-0.09375,1.138184,0.3085938,-0.1279297,-0.159668
276,0.0625,-18.0625,28.375,-0.230957,-0.07080078,1.166016,0.3164063,-0.1308594,-0.1518555
277,3.5,-22.5625,27.1875,-0.2348633,-0.08984375,1.134277,0.3164063,-0.1308594,-0.1518555
278,5.375,-26.375,27.25,-0.246582,-0.07861328,1.146484,0.3164063,-0.1279297,-0.159668
279,8.5,-29.4375,27.75,-0.2270508,-0.09375,1.130371,0.3164063,-0.1279297,-0.159668
280,13.6875,-33.875,29.3125,-0.2348633,-0.05908203,1.138184,0.3085938,-0.1357422,-0.1704102
281,18.25,-39.5,30.375,-0.230957,-0.07861328,1.197754,0.3164063,-0.1459961,-0.1704102
282,20,-45.5,31.9375,-0.1948242,-0.07861328,1.221191,0.3164063,-0.1459961,-0.1704102
283,16.875,-48.4375,32.8125,-0.246582,-0.06298828,1.241211,0.3139648,-0.1435547,-0.175293
284,11.9375,-48.8125,31.75,-0.2426758,-0.06298828,1.229492,0.3139648,-0.1435547,-0.175293
285,6.75,-45.5625,29.75,-0.2548828,-0.04736328,1.25293,0.3056641,-0.1459961,-0.1704102
286,1.9375,-38.5,29.4375,-0.2744141,-0.03613281,1.272949,0.3085938,-0.1538086,-0.1831055
287,-1.875,-29.9375,28.375,-0.2666016,-0.04736328,1.237305,0.3085938,-0.1538086,-0.1831055
288,-3.0625,-23.625,26.8125,-0.2587891,-0.05908203,1.173828,0.3110352,-0.1513672,-0.1674805
289,-3.125,-20.0625,25.5625,-0.2788086,-0.05517578,1.134277,0.3056641,-0.15625,-0.1806641
290,-2.8125,-18.5,24.6875,-0.2509766,-0.03222656,1.102539,0.3056641,-0.15625,-0.1806641
291,-2.3125,-22.5,24.3125,-0.2387695,-0.03222656,1.071289,0.2978516,-0.15625,-0.1806641
292,3.125,-32.0625,22.1875,-0.203125,0.005859375,1.039551,0.2978516,-0.15625,-0.1806641
293,10.25,-45.25,19.75,-0.1992188,0.001953125,1.011719,0.300293,-0.15625,-0.1782227
294,15.1875,-59.1875,17.6875,-0.2226563,0.005859375,1.003906,0.2978516,-0.1640625,-0.175293
295,18.125,-72.9375,14.625,-0.190918,0.005859375,1.055176,0.2978516,-0.1640625,-0.175293
296,20,-84.9375,11.6875,-0.190918,-0.01660156,1.098633,0.2978516,-0.1586914,-0.175293
297,19.625,-92.9375,9.75,-0.1669922,-0.02832031,1.079102,0.2978516,-0.1586914,-0.175293
298,15.25,-96.1875,9.375,-0.1791992,-0.01660156,1.05127,0.2871094,-0.1665039,-0.1962891
299,12.8125,-98.625,9.3125,-0.1591797,-0.02441406,1.039551,0.2817383,-0.1713867,-0.1914063
300,16.75,-102.9375,9,-0.1513672,-0.02050781,0.9760742,0.2817383,-0.1713867,-0.1914063
301,23.4375,-106.5625,7.6875,-0.1513672,-0.02441406,0.9643555,0.265625,-0.1767578,-0.1831055
302,27,-107.375,5.9375,-0.1352539,-0.01269531,1.019531,0.2548828,-0.1665039,-0.1962891
303,27.25,-103.1875,5.3125,-0.1430664,-0.03222656,1.023926,0.2548828,-0.1665039,-0.1962891
304,24.125,-97.5,5.375,-0.1352539,-0.02441406,1.079102,0.2363281,-0.1767578,-0.2045898
305,20.5625,-93.3125,7.0625,-0.07958984,-0.01269531,1.019531,0.2363281,-0.1767578,-0.2045898
306,20.0625,-89.625,8.625,-0.02392578,-0.02832031,0.9960938,0.2338867,-0.1743164,-0.2070313
307,22.1875,-89.625,9.6875,-0.03173828,0.03320313,0.9921875,0.2231445,-0.1791992,-0.2124023
309,23.875,-96.75,7.5625,-0.02001953,-0.01660156,0.9052734,0.2231445,-0.1791992,-0.2124023
310,28.25,-107.125,5.25,-0.01611328,0.005859375,0.9091797,0.2148438,-0.1816406,-0.2070313
311,32.125,-115.25,2.8125,-0.02392578,-0.01660156,0.9287109,0.2148438,-0.1816406,-0.2070313
312,33.0625,-120.3125,1.4375,0.003417969,-0.03222656,0.9287109,0.2016602,-0.1845703,-0.2202148
313,35.3125,-121.0625,1.6875,0.015625,-0.02441406,0.9248047,0.1884766,-0.1894531,-0.2177734
314,34.375,-121.5625,2.0625,0.03955078,-0.05126953,0.9130859,0.1884766,-0.1894531,-0.2177734
315,31.3125,-120.625,4.5625,0.05126953,-0.01660156,0.8696289,0.1748047,-0.1948242,-0.2177734
316,26.9375,-115.0625,9.125,0.1030273,-0.008789063,0.9013672,0.1616211,-0.199707,-0.2280273
317,26,-108.3125,13.9375,0.1386719,0.001953125,0.9326172,0.1616211,-0.199707,-0.2280273
318,23.4375,-100.875,18.4375,0.1865234,-0.01660156,0.9013672,0.1430664,-0.199707,-0.2124023
319,19.125,-93.0625,22.8125,0.1704102,-0.01269531,0.940918,0.1430664,-0.199707,-0.2124023
320,14.9375,-81.6875,27.9375,0.2026367,-0.02832031,0.940918,0.1430664,-0.2075195,-0.2255859
321,-9.25,-66.5,37.875,0.3378906,0.07568359,0.9682617,0.1401367,-0.2075195,-0.2226563
322,-72.8125,-33.625,54.25,0.3300781,-0.2099609,1.11084,0.1401367,-0.2075195,-0.2226563
323,-43.375,-30.125,60.8125,0.3696289,0.1025391,1.280762,0.1323242,-0.2050781,-0.2280273
324,-19.625,-6.125,75.9375,0.3061523,-0.1518555,1.023926,0.1323242,-0.2050781,-0.2280273
325,-36.5625,-3.8125,87.75,0.3378906,0.07568359,1.015625,0.1240234,-0.1972656,-0.2177734
326,-26.125,-2,96.125,0.2421875,-0.02832031,0.9208984,0.1293945,-0.1894531,-0.2255859
327,-8.25,-1.375,105.3125,0.1987305,-0.01269531,0.9248047,0.1293945,-0.1894531,-0.2255859
328,5.8125,-2.25,109,0.1469727,-0.008789063,0.956543,0.1401367,-0.1870117,-0.2280273
329,12.1875,-7,105.625,0.1108398,-0.04003906,0.9169922,0.1455078,-0.1870117,-0.2124023
330,13.125,-14.375,100.125,0.07128906,-0.05908203,0.9804688,0.1455078,-0.1870117,-0.2124023
331,11,-24.3125,94.6875,0.007324219,-0.09765625,0.9287109,0.1508789,-0.1894531,-0.2202148
332,14.0625,-30.75,89.1875,-0.02392578,-0.09765625,0.956543,0.1508789,-0.1894531,-0.2202148
333,14.5,-38.0625,85.25,-0.0078125,-0.109375,0.9169922,0.1508789,-0.1894531,-0.2202148
334,15.75,-40.4375,80.1875,-0.00390625,-0.09765625,1,0.1401367,-0.1972656,-0.2202148
335,13.3125,-36.125,80.125,0.04345703,-0.1289063,1.019531,0.1401367,-0.1972656,-0.2202148
336,6.1875,-26.5625,83.375,0.05126953,-0.125,1.027832,0.1401367,-0.1972656,-0.2202148
337,0.125,-17.5625,85,0.1269531,-0.05517578,1.007813,0.1401367,-0.1972656,-0.2202148
338,3.625,-9.6875,84.5,0.1347656,-0.05126953,1.043457,0.1484375,-0.1972656,-0.2226563
339,11.8125,1.9375,84.4375,0.09912109,-0.08251953,1.098633,0.1484375,-0.1972656,-0.2226563
340,16.875,21.5,86.75,0.09082031,-0.07080078,1.150391,0.1484375,-0.1972656,-0.2226563
341,7.125,-9.25,70.375,0.6601563,0.4814453,-0.3945313,0.1533203,-0.2021484,-0.2280273
342,50.25,-26.625,70.5625,0.3896484,-0.0009765625,0.5336914,0.1533203,-0.2021484,-0.2280273
343,10.3125,8.5,73.4375,0.3896484,0.04833984,1.20166,0.1533203,-0.2021484,-0.2280273
344,-7.1875,31.6875,79.5,0.09521484,0.01367188,1.185547,0.1694336,-0.2124023,-0.230957
345,-13.3125,37.875,68.0625,0.05908203,0.06396484,1.122559,0.1694336,-0.2124023,-0.230957
346,6,33.3125,51.0625,0.08300781,-0.004882813,1.158203,0.1694336,-0.2124023,-0.230957
347,26.6875,14.875,40.5625,0.08691406,-0.05126953,1.114746,0.1669922,-0.2124023,-0.2226563
348,21.75,-23.375,50.125,-0.2226563,-0.2988281,0.2294922,0.1669922,-0.2124023,-0.2226563
349,0.125,-82.875,83.6875,-0.05566406,-0.5576172,0.9169922,0.1669922,-0.2124023,-0.2226563
350,28.6875,-91.25,168.9375,0.3178711,-0.09765625,1.260742,0.1669922,-0.2124023,-0.2226563
351,11.75,-61.25,138.4375,0.1787109,-0.09375,1.324219,0.1723633,-0.2124023,-0.2358398
352,21.6875,-48.0625,125.875,0.09912109,-0.2446289,1.245117,0.1723633,-0.2124023,-0.2358398
353,31.875,-41.125,136.5625,0.1904297,-0.2368164,1.213379,0.1723633,-0.2124023,-0.2358398
354,46.125,-36.625,142,0.1665039,-0.1826172,1.249023,0.1801758,-0.215332,-0.2226563
355,65.9375,-45.5625,137,0.1469727,-0.07861328,1.134277,0.1801758,-0.215332,-0.2226563
356,65.875,-48.8125,159.375,-0.3383789,-0.1289063,0.9248047,0.1801758,-0.215332,-0.2226563
357,12.75,-11.0625,240.25,0.05908203,0.08740234,1.043457,0.1748047,-0.2382813,-0.2280273
358,8.4375,-21.4375,229.1875,0.2504883,0.1259766,0.9487305,0.1748047,-0.2382813,-0.2280273
359,27.1875,-49.3125,182.25,0.3256836,0.06787109,0.9804688,0.1748047,-0.2382813,-0.2280273
360,37.125,-67.25,142.25,0.2739258,-0.05908203,0.984375,0.1777344,-0.2407227,-0.2280273
361,41,-61.0625,139.4375,0.2182617,-0.1401367,1.043457,0.1777344,-0.2407227,-0.2280273
362,42.4375,-40.4375,146.625,0.2104492,-0.1479492,0.972168,0.1987305,-0.253418,-0.2436523
363,40.9375,-25.875,144.4375,0.2583008,-0.05908203,0.8974609,0.1987305,-0.253418,-0.2436523
364,39.1875,-19.6875,139.5625,0.2421875,-0.07470703,0.8774414,0.1855469,-0.2509766,-0.2333984
365,34.5,-10.125,128.1875,0.2783203,-0.01660156,0.9052734,0.1831055,-0.2558594,-0.2358398
366,31.75,-5.375,121.8125,0.2783203,-0.05517578,0.8852539,0.1831055,-0.2558594,-0.2358398
367,29,-1.625,124.125,0.3139648,-0.1132813,0.8813477,0.190918,-0.2714844,-0.2358398
368,42.125,-10.625,133.375,0.3061523,-0.1054688,0.956543,0.190918,-0.2714844,-0.2358398
