Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
149,28.5625,-0.5,8.4375,0.2104492,0.09472656,1.158203,0.2124023,-0.2456055,-0.2519531
150,26.4375,2.5625,8.0625,0.2304688,0.06396484,1.134277,0.2124023,-0.2456055,-0.2519531
151,23.375,4.9375,8.125,0.2265625,0.07177734,1.162109,0.2148438,-0.2509766,-0.2568359
152,20.875,7.375,7.9375,0.2421875,0.04101563,1.150391,0.2177734,-0.2661133,-0.2490234
153,18.1875,10.1875,7.625,0.2382813,0.05224609,1.14209,0.2177734,-0.2661133,-0.2490234
154,16.1875,11.5625,7.9375,0.2460938,0.01757813,1.106934,0.2177734,-0.2636719,-0.2490234
155,16.3125,12.5,7.75,0.2504883,-0.02832031,1.130371,0.230957,-0.2612305,-0.2543945
156,17.5625,13.5625,7.1875,0.2382813,-0.004882813,1.126465,0.230957,-0.2612305,-0.2543945
157,18.9375,14.375,6.75,0.2304688,-0.02441406,1.09082,0.2177734,-0.2661133,-0.2519531
158,20.4375,14.625,6.6875,0.2460938,-0.04736328,1.086914,0.2177734,-0.2661133,-0.2519531
159,21.0625,14.1875,6.9375,0.2304688,-0.008789063,1.102539,0.2177734,-0.269043,-0.2412109
160,21.125,13.625,8.4375,0.2583008,-0.01660156,1.122559,0.2363281,-0.2636719,-0.2519531
161,20.3125,11.9375,10.9375,0.2700195,-0.03222656,1.154297,0.2363281,-0.2636719,-0.2519531
162,19.5625,11.125,13.75,0.2861328,-0.03222656,1.213379,0.2387695,-0.269043,-0.246582
163,17.25,9.625,16.6875,0.2900391,-0.02441406,1.217285,0.2387695,-0.269043,-0.246582
164,16.25,6.8125,19.875,0.2583008,-0.04736328,1.197754,0.2363281,-0.2714844,-0.2412109
165,15.8125,6.25,21.1875,0.2421875,-0.06689453,1.229492,0.2285156,-0.2714844,-0.2543945
166,13.5,7.3125,24.4375,0.2104492,-0.06298828,1.25293,0.2285156,-0.2714844,-0.2543945
167,11.75,8.3125,25.5625,0.2104492,-0.04394531,1.264648,0.2338867,-0.2763672,-0.2519531
168,12.25,9.75,25.0625,0.2421875,-0.08251953,1.272949,0.230957,-0.2763672,-0.2519531
169,13.8125,13,24.75,0.2583008,-0.01660156,1.256836,0.230957,-0.2763672,-0.2519531
170,10.25,16.75,25.125,0.2861328,-0.04394531,1.233398,0.2285156,-0.2792969,-0.2543945
171,7.625,19,24.5,0.2939453,-0.004882813,1.189941,0.2285156,-0.2792969,-0.2543945
172,2.8125,17.5,23.4375,0.2900391,0.001953125,1.130371,0.2441406,-0.2890625,-0.2519531
173,0.5,13.75,26.1875,0.2739258,-0.06298828,1.122559,0.2363281,-0.2841797,-0.2519531
174,-0.875,9.625,30.6875,0.2583008,0.005859375,1.154297,0.2363281,-0.2841797,-0.2519531
175,-1.6875,4.1875,36.4375,0.2460938,-0.004882813,1.118652,0.2363281,-0.2866211,-0.246582
176,-4.1875,0.25,42.5625,0.2265625,-0.02441406,1.185547,0.2363281,-0.2866211,-0.246582
177,-5.1875,0,47.9375,0.262207,-0.02441406,1.146484,0.2416992,-0.2890625,-0.2543945
179,-3.3125,2.3125,50.4375,0.234375,-0.01660156,1.189941,0.2387695,-0.2866211,-0.2412109
180,-11.375,7.5625,54.6875,0.1147461,-0.2060547,1.158203,0.2387695,-0.2866211,-0.2412109
181,-33.9375,30.1875,61.1875,0.1987305,0.07958984,1.233398,0.2441406,-0.2817383,-0.2490234
182,-20.5,31.8125,55.625,0.262207,-0.0009765625,1.225098,0.2524414,-0.2866211,-0.2436523
183,-11.3125,35.375,46.875,0.2822266,0.02539063,1.150391,0.2524414,-0.2866211,-0.2436523
184,-18.75,42,42.5625,0.206543,0.01367188,1.122559,0.2495117,-0.2866211,-0.2490234
185,-23.5625,46.3125,42.25,0.2143555,0.02929688,1.106934,0.2495117,-0.2866211,-0.2490234
186,-20.75,51.3125,42.0625,0.2026367,0.01757813,1.162109,0.265625,-0.2866211,-0.2436523
187,-18.0625,54.25,43.5625,0.1987305,-0.01269531,1.158203,0.265625,-0.2890625,-0.2412109
188,-18.3125,54.75,46.5,0.1904297,-0.01660156,1.043457,0.265625,-0.2890625,-0.2412109
189,-21.8125,51.5,50.4375,0.1748047,-0.04003906,1.031738,0.2578125,-0.2739258,-0.2412109
190,-24.375,46.875,52.5625,0.1508789,-0.02050781,1.043457,0.2578125,-0.2739258,-0.2412109
191,-21.625,39.9375,53.875,0.1269531,-0.04394531,1.055176,0.2871094,-0.2763672,-0.2333984
192,-18.625,32.75,55.1875,0.1030273,-0.05126953,1.067383,0.2871094,-0.2841797,-0.246582
193,-16.3125,29.1875,54.3125,0.1469727,-0.07861328,1.071289,0.2871094,-0.2841797,-0.246582
194,-14.9375,27.5625,52.25,0.1586914,0.001953125,1.106934,0.2895508,-0.2763672,-0.2358398
195,-17.6875,27.625,48.875,0.1586914,-0.01269531,1.063477,0.2924805,-0.2739258,-0.230957
196,-20.8125,28.4375,43.6875,0.1469727,-0.0009765625,1.05127,0.2924805,-0.2739258,-0.230957
197,-22,27.3125,40.3125,0.1108398,-0.03613281,1.09082,0.300293,-0.2866211,-0.230957
198,-21.375,23.3125,39.3125,0.04736328,-0.04736328,1.114746,0.300293,-0.2866211,-0.230957
199,-21.25,21.875,39.625,0.1108398,-0.05908203,1.14209,0.3032227,-0.2817383,-0.2280273
200,-24.625,24.1875,38.625,0.1108398,-0.08251953,1.138184,0.3032227,-0.2739258,-0.2358398
201,-27.6875,27.125,39.4375,0.1269531,-0.05908203,1.094727,0.3032227,-0.2739258,-0.2358398
202,-29.125,26.8125,42.375,0.1269531,-0.07080078,1.059082,0.3085938,-0.269043,-0.230957
203,-28.8125,23.3125,47.1875,0.1347656,-0.07861328,1.027832,0.3085938,-0.269043,-0.230957
204,-26.75,13.875,52.5,0.1230469,-0.09375,1.043457,0.3110352,-0.2792969,-0.2333984
205,-24.1875,0.125,56.375,0.1191406,-0.04394531,0.9804688,0.3164063,-0.269043,-0.2387695
206,-25.8125,-16.4375,59.8125,0.09082031,-0.109375,0.9960938,0.3164063,-0.269043,-0.2387695
207,-27.9375,-29.6875,61.6875,0.1469727,-0.01269531,1.015625,0.3110352,-0.2612305,-0.2280273
208,-30.25,-39.625,60.375,0.1943359,-0.04736328,1.043457,0.3139648,-0.2763672,-0.2333984
209,-40.5625,-46.4375,60.375,0.1748047,-0.04736328,1.063477,0.3139648,-0.2763672,-0.2333984
210,-65.5,-73.5,56.9375,0.1108398,-0.06298828,1.14209,0.3056641,-0.2661133,-0.230957
211,-37.375,-88.5625,68.6875,0.1625977,-0.07861328,1.272949,0.3056641,-0.2661133,-0.230957
212,-22.6875,-61.75,69.0625,0.3339844,0.005859375,1.217285,0.2978516,-0.2612305,-0.2358398
213,-32.625,-16.8125,60.25,0.4052734,0.001953125,1.162109,0.2895508,-0.2714844,-0.2333984
214,-58.375,17.9375,61.1875,0.3818359,-0.04003906,1.102539,0.2895508,-0.2714844,-0.2333984
215,-74.625,25.4375,70.625,0.2382813,-0.1132813,1.094727,0.2978516,-0.2612305,-0.2255859
216,-67.875,12.9375,78.625,0.2304688,-0.09375,1.150391,0.2978516,-0.2612305,-0.2255859
217,-48.4375,-4.5,78.75,0.2265625,-0.1015625,1.098633,0.2924805,-0.2509766,-0.2333984
218,-29.6875,-21.125,73.5,0.206543,-0.1132813,1.098633,0.300293,-0.2485352,-0.2280273
219,-19.1875,-34.375,68.0625,0.2143555,-0.1054688,1.079102,0.300293,-0.2485352,-0.2280273
220,-11.8125,-43.5,67.375,0.1665039,-0.1054688,1.094727,0.3032227,-0.2509766,-0.2255859
221,-2.3125,-49.0625,68.0625,0.1904297,-0.109375,1.067383,0.300293,-0.2485352,-0.230957
222,6.5625,-53.9375,65.75,0.1826172,-0.1054688,1.011719,0.300293,-0.2485352,-0.230957
223,12.1875,-60.0625,61.4375,0.1943359,-0.109375,1.007813,0.2763672,-0.2612305,-0.2387695
224,16.875,-68.4375,59.6875,0.1704102,-0.1289063,0.9882813,0.2763672,-0.2612305,-0.2387695
225,23.875,-74.375,58.3125,0.1943359,-0.08984375,0.9760742,0.2895508,-0.2587891,-0.2412109
226,34.0625,-76.875,56.5625,0.1987305,-0.07861328,1.027832,0.2841797,-0.2558594,-0.2177734
227,53,-86.375,53.4375,0.2104492,-0.08251953,0.9960938,0.2841797,-0.2558594,-0.2177734
228,71.0625,-105.875,39.9375,0.03125,0.05615234,1.05127,0.2685547,-0.2661133,-0.246582
229,97.25,-118.25,29.0625,-0.190918,-0.2988281,1.185547,0.2685547,-0.2661133,-0.246582
230,125.6875,-118.8125,51.0625,0.08300781,-0.0009765625,1.055176,0.2495117,-0.2763672,-0.2490234
231,125.8125,-121.9375,51.25,0.1469727,-0.1210938,0.8735352,0.2363281,-0.2890625,-0.246582
232,137.625,-149.6875,57.625,0.1826172,-0.06298828,0.7509766,0.2363281,-0.2890625,-0.246582
233,157.875,-183.25,59.0625,0.2026367,-0.109375,0.7036133,0.2285156,-0.3149414,-0.2543945
234,166.3125,-203.6875,39.625,0.3139648,0.152832,0.1303711,0.2041016,-0.3198242,-0.2568359
235,111.0625,-197.5,28.5625,0.09521484,-0.1401367,0.5849609,0.2041016,-0.3198242,-0.2568359
236,82.3125,-197.25,28.375,0.1665039,0.03710938,0.7749023,0.1801758,-0.3457031,-0.262207
237,89.875,-190.5625,26.25,0.3139648,0.09472656,0.8417969,0.1801758,-0.3457031,-0.262207
238,101.3125,-198.375,28.4375,0.4135742,0.2416992,0.9526367,0.1669922,-0.3481445,-0.2568359
239,111.9375,-193.875,28.125,0.4614258,0.2338867,0.9013672,0.1240234,-0.3789063,-0.2519531
240,113.875,-205.1875,19.875,0.4848633,0.2724609,1.130371,0.1240234,-0.3789063,-0.2519531
241,125.5,-180.5,2.75,0.4492188,0.2338867,1.29248,0.1030273,-0.3813477,-0.2568359
242,120.125,-129.9375,-0.4375,0.4052734,0.2260742,1.316406,0.1030273,-0.3813477,-0.2568359
244,98.5,-76.375,4,0.4492188,0.2456055,1.276855,0.08398438,-0.3969727,-0.2568359
245,76.4375,-30.625,8.1875,0.4770508,0.2495117,1.209473,0.07617188,-0.4018555,-0.2519531
246,60.3125,-6.75,12.4375,0.4331055,0.2070313,1.063477,0.07617188,-0.4018555,-0.2519531
247,51,-2.625,14.625,0.5488281,0.3149414,1.055176,0.07324219,-0.4145508,-0.246582
248,-7.8125,34.5,16.4375,0.8193359,0.4926758,1.490234,0.07324219,-0.4248047,-0.2412109
249,-61.3125,103.25,32.9375,0.8510742,0.1762695,1.612793,0.07324219,-0.4248047,-0.2412109
250,13.3125,64.75,43.3125,0.6762695,0.3886719,1.166016,0.08154297,-0.4121094,-0.2519531
251,24.1875,36.125,48.5,0.5131836,0.3110352,0.9960938,0.08154297,-0.4121094,-0.2519531
252,2.625,35.625,54.4375,0.222168,0.2573242,1.007813,0.09472656,-0.4145508,-0.2519531
253,-340.25,145.75,40.375,1.241211,-0.2177734,-0.2207031,0.08398438,-0.4145508,-0.246582
254,-247.25,116,59.5625,0.3774414,0.2495117,-0.09033203,0.08398438,-0.4145508,-0.246582
255,-303.1875,75.6875,56.6875,0.2783203,0.09863281,1.316406,0.1083984,-0.3686523,-0.262207
256,-221.8125,108,32.3125,0.4052734,0.06787109,2.150391,0.1083984,-0.3686523,-0.262207
257,-58.125,133.6875,28.5625,0.465332,-0.2177734,1.581055,0.1186523,-0.3330078,-0.262207
258,-95.4375,66.125,22.5,0.3017578,0.1220703,0.5810547,0.1240234,-0.340332,-0.262207
259,-70.0625,103.25,107.1875,0.1904297,-0.5419922,1.458496,0.1240234,-0.340332,-0.262207
260,-19.25,191.875,179.75,0.2382813,-0.3066406,1.296387,0.1269531,-0.3173828,-0.2597656
261,-10.125,170.9375,192.75,0.3256836,-0.1713867,1.249023,0.1586914,-0.3125,-0.2651367
262,38.5,163.1875,201.125,0.4614258,-0.2250977,1.332031,0.1586914,-0.3125,-0.2651367
263,55.8125,175.5625,196.8125,0.3857422,-0.07861328,1.154297,0.1831055,-0.3173828,-0.2543945
264,40.375,132.9375,167.1875,0.2822266,-0.0009765625,1.134277,0.1831055,-0.3173828,-0.2543945
265,20,61.375,129.5625,0.2783203,0.05615234,1.158203,0.2094727,-0.3227539,-0.246582
266,7.5,13.0625,108.5,0.2700195,-0.07861328,1.241211,0.2094727,-0.3227539,-0.246582
267,6.375,1.3125,110.75,0.3061523,-0.1635742,1.284668,0.2094727,-0.3227539,-0.246582
268,7.875,8.25,111.9375,0.3774414,-0.1054688,1.304199,0.2177734,-0.3300781,-0.2436523
269,5.9375,17.5625,105.4375,0.3417969,-0.1401367,1.229492,0.2177734,-0.3300781,-0.2436523
270,-6.625,18.6875,96.625,0.3579102,-0.1015625,1.166016,0.2177734,-0.3300781,-0.2436523
271,-21.5625,13.5,83.125,0.3657227,-0.09375,1.138184,0.2148438,-0.3227539,-0.2519531
272,-37.4375,0.8125,75.5625,0.3696289,-0.109375,1.122559,0.2148438,-0.3227539,-0.2519531
273,-47.25,-8.875,75.75,0.3657227,-0.1328125,1.162109,0.2148438,-0.3227539,-0.2519531
274,-44.625,-2.9375,74.5625,0.4174805,-0.125,1.166016,0.2124023,-0.3276367,-0.2597656
275,-34.75,8.0625,70.8125,0.4135742,-0.1210938,1.173828,0.2124023,-0.3276367,-0.2597656
276,-23.6875,18.5,66.5,0.4213867,-0.1362305,1.185547,0.2124023,-0.3276367,-0.2597656
277,-18.6875,22,62.875,0.3818359,-0.06689453,1.130371,0.2124023,-0.3276367,-0.2597656
278,-18.3125,19.6875,63,0.3457031,-0.05908203,1.14209,0.2202148,-0.3300781,-0.2387695
279,21.6875,63.5625,26.625,-0.1669922,0.581543,1.916992,0.2202148,-0.3300781,-0.2387695
280,11.8125,80,47.0625,-0.04003906,0.581543,2.671875,0.2202148,-0.3300781,-0.2387695
281,21,38.125,93.5,0.3896484,0.1723633,1.027832,0.230957,-0.3227539,-0.2490234
282,8.9375,18.9375,65.625,0.1748047,0.001953125,1.217285,0.230957,-0.3227539,-0.2490234
283,1.0625,11.375,83.9375,0.2900391,0.04443359,1.189941,0.230957,-0.3227539,-0.2490234
284,9.25,8.6875,111.75,0.2304688,-0.02441406,1.20166,0.2338867,-0.3354492,-0.2436523
285,20.1875,20.625,136.5,0.1625977,0.01367188,1.166016,0.2338867,-0.3354492,-0.2436523
286,27.5,32.625,155.875,0.1469727,0.09472656,1.158203,0.2338867,-0.3354492,-0.2436523
287,73.125,32.8125,145.4375,-0.3222656,-0.8862305,0.5375977,0.2524414,-0.3457031,-0.2436523
288,75.1875,-23,136.5,-0.6728516,-1.021484,1.043457,0.2524414,-0.3457031,-0.2436523
289,61.6875,-40.75,73.4375,0.7319336,-0.2177734,1.335938,0.2524414,-0.3457031,-0.2436523
290,53.5625,-23.9375,-6.5,0.7358398,-0.4223633,1.122559,0.2524414,-0.3457031,-0.2436523
291,42.8125,-6.3125,-6.4375,0.4174805,-0.3603516,1.102539,0.2363281,-0.3686523,-0.2597656
292,21.25,5.4375,14,0.3579102,-0.402832,0.8974609,0.2387695,-0.3710938,-0.246582
293,-26.6875,17.5625,33.4375,0.5087891,-0.4995117,0.9760742,0.2387695,-0.3710938,-0.246582
294,-36.625,10.75,55.875,0.4013672,-0.7045898,0.7983398,0.2441406,-0.3710938,-0.2543945
295,-18.1875,-16.0625,89.9375,0.4614258,-0.6269531,0.8378906,0.2416992,-0.3608398,-0.2436523
296,-7.75,-27.375,98.5,0.5966797,-0.2524414,0.9208984,0.2416992,-0.3608398,-0.2436523
297,-8.625,-40.9375,82.4375,0.5131836,-0.1289063,0.8974609,0.2416992,-0.3608398,-0.2519531
298,-24.5625,-51.9375,84.4375,0.3139648,-0.1674805,0.9526367,0.2416992,-0.3608398,-0.2519531
299,-27.625,-63,91,0.3618164,-0.07470703,1.083008,0.230957,-0.3686523,-0.2436523
300,-18.5,-68.3125,82,0.3696289,0.001953125,1.213379,0.2231445,-0.3632813,-0.2543945
301,-12.1875,-65.375,73.75,0.2900391,-0.05908203,1.332031,0.2231445,-0.3632813,-0.2543945
302,-8.9375,-53.5625,71.3125,0.222168,-0.1054688,1.466309,0.2177734,-0.3710938,-0.2568359
303,-5.875,-34.375,67,0.1826172,-0.08984375,1.541504,0.2177734,-0.3710938,-0.2568359
304,-5.25,-12.8125,60.625,0.05517578,-0.09375,1.584961,0.2041016,-0.355957,-0.2568359
305,-9.625,3.9375,55.625,-0.07958984,-0.04736328,1.557129,0.2094727,-0.3608398,-0.2490234
306,-14.625,17.625,52.5625,-0.1791992,-0.07861328,1.569336,0.2094727,-0.3608398,-0.2490234
307,-21.5625,31.1875,46.5,-0.2226563,-0.05908203,1.561035,0.2041016,-0.3608398,-0.2597656
309,-30.375,45.625,33.25,-0.3222656,-0.05908203,1.600586,0.2124023,-0.3686523,-0.262207
310,-33.1875,68.6875,26,-0.3623047,-0.1401367,1.59668,0.2124023,-0.3686523,-0.262207
311,-31.4375,91.25,17.4375,-0.5214844,-0.1132813,1.466309,0.2177734,-0.3530273,-0.2597656
312,-31.4375,107.25,8.8125,-0.5175781,-0.08642578,1.40332,0.2177734,-0.3530273,-0.2597656
313,-34.25,123.1875,-6.6875,-0.5371094,-0.04003906,1.316406,0.230957,-0.3608398,-0.2543945
314,-29.8125,140.125,-19.4375,-0.6088867,-0.08984375,1.3125,0.2470703,-0.3530273,-0.2519531
315,-11,157.375,-29,-0.5810547,-0.1210938,1.158203,0.2470703,-0.3530273,-0.2519531
316,8.3125,171.1875,-39,-0.5415039,-0.1132813,1.083008,0.2685547,-0.3505859,-0.2387695
317,28,181.875,-50.3125,-0.4814453,-0.1479492,0.9208984,0.2685547,-0.3505859,-0.2387695
318,48.25,191.625,-58.875,-0.3623047,-0.1826172,0.8261719,0.2788086,-0.3530273,-0.2387695
319,69.875,193.3125,-63.8125,-0.3027344,-0.175293,0.6362305,0.2978516,-0.355957,-0.2226563
320,80.375,184.75,-69.8125,-0.1992188,-0.1557617,0.4189453,0.2978516,-0.355957,-0.2226563
321,78.75,159.4375,-77.4375,-0.1074219,-0.04736328,0.2172852,0.3164063,-0.3608398,-0.2255859
322,69.9375,113.625,-88.0625,-0.07958984,-0.03222656,0.04736328,0.3486328,-0.3632813,-0.2177734
323,60.1875,56.6875,-94.8125,-0.04785156,-0.05908203,0,0.3486328,-0.3632813,-0.2177734
324,49.0625,4,-92.375,0.2104492,-0.1132813,0.04736328,0.3510742,-0.3735352,-0.2226563
325,43.9375,-40.6875,-95.5,0.3139648,-0.1401367,0.1108398,0.3510742,-0.3735352,-0.2226563
326,37.625,-83.625,-88.375,0.3579102,-0.1557617,0.1420898,0.3564453,-0.3735352,-0.2177734
327,28.1875,-120.6875,-78.4375,0.4570313,-0.1171875,0.2685547,0.3378906,-0.355957,-0.2226563
328,26.9375,-148.5625,-75.125,0.5209961,-0.05908203,0.4506836,0.3378906,-0.355957,-0.2226563
329,30.875,-165.75,-69.125,0.5087891,-0.02050781,0.5571289,0.3188477,-0.3710938,-0.2255859
330,38.25,-176.125,-66.8125,0.5883789,0.06396484,0.7270508,0.3188477,-0.3710938,-0.2255859
331,43,-179.5625,-72.6875,0.65625,0.1796875,0.8696289,0.3056641,-0.3583984,-0.2412109
332,33.5,-178.875,-81.375,0.6123047,0.2958984,0.9960938,0.2871094,-0.3710938,-0.2436523
333,13.625,-181.4375,-91.1875,0.6206055,0.3691406,1.09082,0.2871094,-0.3710938,-0.2436523
334,-0.25,-174.75,-101.4375,0.644043,0.3730469,1.328125,0.265625,-0.3662109,-0.2358398
335,21.0625,-122.375,-106.75,0.6083984,0.4350586,1.600586,0.2524414,-0.3686523,-0.246582
336,53.3125,-82,-117.25,0.5766602,0.3964844,1.60498,0.2524414,-0.3686523,-0.246582
337,82.25,-48,-119.625,0.6044922,0.4350586,1.375488,0.2387695,-0.3662109,-0.2568359
338,97.0625,-39.5,-123.3125,0.5805664,0.4887695,1.20166,0.2387695,-0.3662109,-0.2568359
339,108.9375,-54.25,-128.4375,0.4931641,0.5083008,1.071289,0.230957,-0.3867188,-0.2490234
340,117.9375,-69.1875,-133.9375,0.5288086,0.5703125,1.067383,0.2285156,-0.3891602,-0.2543945
341,131.0625,-56.6875,-142.6875,0.9350586,0.1606445,4.375488,0.2285156,-0.3891602,-0.2543945
342,608.75,631.4375,-87.625,0.5449219,-0.2060547,1.849609,0.2255859,-0.4018555,-0.246582
343,347.0625,436,-98,0.7675781,0.5507813,1,0.2255859,-0.4018555,-0.246582
344,110.8125,111,-130,0.4414063,0.6474609,-0.8334961,0.2817383,-0.4658203,-0.2333984
345,-30.6875,9.3125,-78.8125,0.06298828,-0.1865234,0.8183594,0.3085938,-0.4736328,-0.2148438
346,-51,25.875,9.3125,0.3696289,-0.1132813,1.169922,0.3085938,-0.4736328,-0.2148438
347,-0.125,20.4375,-8.9375,0.628418,0.1333008,0.8696289,0.3188477,-0.4658203,-0.2177734
348,-21,11.9375,-35.4375,0.3774414,0.01757813,0.6640625,0.3139648,-0.4633789,-0.2094727
349,-86.8125,19,-29.25,0.2822266,-0.05908203,0.9526367,0.3139648,-0.4633789,-0.2094727
350,-116.5,32.1875,-23,0.1508789,0.005859375,1.213379,0.3217773,-0.4658203,-0.2148438
351,-102.625,23.6875,-28.875,-0.08740234,0.152832,0.956543,0.3217773,-0.4658203,-0.2148438
352,-87.3125,17.125,-39.6875,-0.1430664,0.02539063,1.260742,0.3271484,-0.453125,-0.2202148
353,3.5625,-14.3125,-51,-0.09130859,0.1025391,0.6245117,0.3295898,-0.4428711,-0.2226563
354,-34,-37.625,-42.875,-0.2548828,0.1835938,0.9526367,0.3295898,-0.4428711,-0.2226563
355,-60.125,-22.0625,-36.5625,-0.2626953,0.2998047,1.09082,0.3188477,-0.4375,-0.2255859
356,-50.9375,-12.6875,-95.5,0.1147461,0.3076172,1.14209,0.3188477,-0.4375,-0.2255859
357,-54.625,-7.1875,-127.8125,0.1547852,0.009765625,1.118652,0.3295898,-0.4272461,-0.2255859
358,-54.1875,-9.0625,-131.375,0.1030273,-0.09765625,1.102539,0.3217773,-0.4169922,-0.2226563
359,-52.875,-10,-130.5625,0.1547852,-0.2177734,1.083008,0.3217773,-0.4169922,-0.2226563
360,-49.0625,-18.625,-132.5625,0.2460938,-0.1982422,1.083008,0.3295898,-0.409668,-0.2226563
361,-33,-32.25,-124.375,0.1269531,-0.2675781,1.118652,0.3242188,-0.3916016,-0.2333984
362,-1.75,-46.5,-103.5625,-0.4018555,-0.4956055,1.379395,0.3242188,-0.3916016,-0.2333984
363,7.9375,-49,-89.25,0.1108398,-0.1210938,1.114746,0.3139648,-0.394043,-0.2255859
364,15.3125,-51.3125,-85.8125,0.1469727,-0.04003906,1.197754,0.3139648,-0.394043,-0.2255859
365,25.5625,-57.75,-90.8125,0.1347656,0.02539063,1.146484,0.3188477,-0.3867188,-0.2255859
366,46.4375,-68.75,-93.6875,0.07910156,0.009765625,1.276855,0.3139648,-0.3813477,-0.2387695
367,72.625,-81.5625,-93.125,0.09912109,0.005859375,1.272949,0.3139648,-0.3813477,-0.2387695
368,78.8125,-92.0625,-95,0.09082031,0.03710938,1.209473,0.2978516,-0.3837891,-0.230957
369,64.875,-92.9375,-94.3125,0.09912109,0.07568359,1.209473,0.2978516,-0.3837891,-0.230957
370,36.125,-87.5,-87.375,0.04736328,0.09472656,1.245117,0.2895508,-0.3969727,-0.2333984
371,1.1875,-79.375,-78.125,-0.03173828,0.1259766,1.264648,0.2841797,-0.3969727,-0.2387695
372,-38.5625,-66.5,-10.6875,-0.1274414,0.05224609,1.225098,0.2841797,-0.3969727,-0.2387695
