Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
134,2.9375,-6.5,-7.5,-0.4418945,0.08349609,0.984375,0.7060547,-0.6962891,-0.1782227
135,-0.625,-5,-7.9375,-0.4018555,0.06787109,0.9487305,0.7006836,-0.6987305,-0.1674805
136,-9,-2.6875,-7.625,-0.4536133,0.05615234,0.9013672,0.7006836,-0.6987305,-0.1674805
137,-21.875,1.5,-4.875,-0.4775391,0.04833984,0.8696289,0.7006836,-0.6987305,-0.1674805
138,-34.3125,0.4375,-1.5,-0.5014648,0.02539063,0.9248047,0.7006836,-0.6987305,-0.1674805
139,-41.0625,-4.125,0.875,-0.4975586,-0.03222656,0.9960938,0.7060547,-0.7011719,-0.1782227
140,-40.75,-10.125,6.5625,-0.5175781,-0.03613281,0.9682617,0.7060547,-0.7011719,-0.1782227
141,-45.25,-13.8125,17.0625,-0.4575195,-0.2329102,1.138184,0.7060547,-0.7011719,-0.1782227
142,-64.4375,-1.9375,24.1875,-0.6010742,-0.07080078,1.05127,0.6953125,-0.690918,-0.1831055
143,-59.6875,-7.5625,29.5,-0.5932617,-0.08251953,1,0.6953125,-0.690918,-0.1831055
144,-33.25,-28.25,15.9375,-0.4619141,0.05224609,0.9448242,0.6982422,-0.6884766,-0.1806641
145,10.9375,-33.9375,-9.1875,-0.4936523,0.06396484,1.086914,0.6953125,-0.6860352,-0.1831055
146,39.4375,-11.9375,-14.3125,-0.4335938,-0.07861328,0.9960938,0.6953125,-0.6860352,-0.1831055
147,21.1875,6.6875,-8.5,-0.5136719,-0.04736328,0.7866211,0.6796875,-0.6884766,-0.2016602
148,-8.125,9.0625,-7.4375,-0.449707,0.04101563,0.8852539,0.7006836,-0.6962891,-0.1860352
149,16.4375,2.375,-16.5625,-0.4853516,0.08349609,0.9643555,0.7006836,-0.6962891,-0.1860352
150,46.0625,-6.5,-28.6875,-0.4936523,0.06005859,0.9169922,0.6899414,-0.6884766,-0.1938477
151,49.4375,-14.875,-24.75,-0.4936523,-0.06298828,0.8222656,0.6899414,-0.6884766,-0.1938477
152,6.4375,-3.625,-4.5625,-0.4379883,-0.004882813,0.8339844,0.6875,-0.690918,-0.1860352
153,-36.4375,25.125,10.125,-0.3823242,0.1064453,1.079102,0.6953125,-0.6962891,-0.1806641
154,-28.0625,31.25,7.375,-0.3422852,0.1103516,1.011719,0.6953125,-0.6962891,-0.1806641
155,-13.3125,4.3125,-17.3125,0.1826172,0.5239258,0.4072266,0.6982422,-0.6884766,-0.1962891
156,-26.4375,-0.0625,-24.1875,-0.3222656,-0.04736328,1.320313,0.6982422,-0.6884766,-0.1962891
157,-3.875,36.625,-20.3125,-0.6962891,-0.1713867,1.308105,0.6953125,-0.6806641,-0.1860352
158,0.25,53.625,-13.75,-0.5415039,-0.1210938,0.9487305,0.7006836,-0.6806641,-0.175293
159,-0.0625,29.4375,-19.3125,-0.4575195,0.09863281,1.031738,0.7006836,-0.6806641,-0.175293
160,0.125,22.875,-19.8125,-0.640625,-0.07470703,0.8144531,0.6982422,-0.6728516,-0.1884766
161,-5.6875,19.0625,-12.3125,-0.7202148,-0.2250977,0.956543,0.6953125,-0.6860352,-0.1674805
162,-2.875,15.875,-0.75,-0.7084961,-0.1787109,0.9130859,0.6953125,-0.6860352,-0.1674805
163,-7.375,16.3125,4.8125,-0.5014648,-0.04394531,0.9604492,0.7006836,-0.6757813,-0.1704102
164,3.9375,10.25,4,-0.4379883,-0.02050781,1.007813,0.7006836,-0.6757813,-0.1704102
165,5.4375,1.3125,-1.0625,-0.4296875,0.02929688,1.071289,0.7089844,-0.6728516,-0.1728516
166,3.3125,-3.5,-2.5625,-0.4379883,0.009765625,1.05127,0.7167969,-0.6782227,-0.1674805
167,6.9375,-3.125,-2.4375,-0.4101563,-0.05126953,1.14209,0.7167969,-0.6782227,-0.1674805
168,13.625,8.8125,-0.3125,-0.4140625,-0.01269531,1.059082,0.7060547,-0.6806641,-0.1728516
169,10.1875,14,-0.3125,-0.449707,0.001953125,1.122559,0.7060547,-0.6806641,-0.1728516
170,10.3125,22.5,0.6875,-0.4575195,-0.03222656,1.122559,0.6982422,-0.6860352,-0.1860352
171,10.5,31.875,1.8125,-0.4536133,0.02148438,1.086914,0.722168,-0.6860352,-0.159668
172,8.375,39.8125,4.3125,-0.5253906,-0.01660156,1.007813,0.722168,-0.6860352,-0.159668
173,6.875,43.4375,7.8125,-0.5849609,-0.05517578,0.9804688,0.7114258,-0.6757813,-0.1806641
174,7.875,42.125,11.4375,-0.6088867,-0.04003906,0.9052734,0.7197266,-0.690918,-0.1489258
175,8.3125,42.6875,15,-0.5332031,0.009765625,0.9448242,0.7197266,-0.690918,-0.1489258
176,2.5625,41.375,15.25,-0.4936523,0.04443359,0.9013672,0.7299805,-0.6831055,-0.1464844
177,3.875,35.375,9.4375,-0.4379883,0.1025391,0.9091797,0.7299805,-0.6831055,-0.1464844
179,7.1875,32.3125,3.75,-0.4536133,0.1181641,0.9365234,0.7299805,-0.6831055,-0.1464844
180,6.5,32.1875,-1.0625,-0.4975586,0.07177734,0.8974609,0.7299805,-0.6860352,-0.1308594
181,5.9375,30.125,-2.875,-0.5214844,0.04443359,0.8696289,0.7299805,-0.6860352,-0.1308594
182,6.1875,25.375,-3.125,-0.5454102,0.02929688,0.8930664,0.7299805,-0.6860352,-0.1308594
183,7.75,19.25,-3.1875,-0.5693359,0.02148438,0.8378906,0.7299805,-0.6860352,-0.1308594
184,8.9375,12.9375,-3.25,-0.5649414,0.02929688,0.8183594,0.7353516,-0.690918,-0.1518555
185,6.625,7.9375,-3.8125,-0.5810547,0.06396484,0.8183594,0.7460938,-0.690918,-0.1279297
186,3.1875,5.4375,-4.875,-0.5292969,0.07568359,0.8457031,0.7460938,-0.690918,-0.1279297
187,3.1875,-0.0625,-5.875,-0.5175781,0.05224609,0.9013672,0.7353516,-0.6884766,-0.1386719
188,7.25,0.3125,-5.1875,-0.5649414,-0.01269531,0.940918,0.7353516,-0.6884766,-0.1386719
189,13.3125,4.8125,-5.6875,-0.5371094,-0.004882813,0.9921875,0.7460938,-0.6782227,-0.1411133
190,13.875,7.0625,-3.6875,-0.5175781,0.02929688,0.9682617,0.7436523,-0.690918,-0.1308594
191,14.375,3.375,-5.6875,-0.5415039,0.02539063,0.9326172,0.7436523,-0.690918,-0.1308594
192,12.375,0.6875,-4.8125,-0.5732422,0.005859375,0.9169922,0.7436523,-0.690918,-0.144043
193,11.625,3.125,-2.4375,-0.5932617,0.01757813,0.9052734,0.7436523,-0.690918,-0.1333008
194,9.5625,4.4375,0.875,-0.5810547,0.009765625,0.9169922,0.7436523,-0.690918,-0.1333008
195,7.6875,7.3125,4.5625,-0.5810547,0.005859375,0.956543,0.7407227,-0.6884766,-0.1230469
196,6.1875,4.9375,4.875,-0.5493164,0.04443359,0.9287109,0.7407227,-0.6884766,-0.1230469
197,3.5625,-0.0625,0.25,-0.4619141,0.1142578,0.9804688,0.7490234,-0.6933594,-0.144043
198,2.9375,-3.6875,-6.625,-0.449707,0.09472656,0.9643555,0.7436523,-0.6987305,-0.1308594
199,6.25,-4.625,-14.875,-0.4658203,0.1103516,1.063477,0.7436523,-0.6987305,-0.1308594
200,15.6875,-4.625,-20.125,-0.4536133,0.07568359,0.984375,0.7436523,-0.6860352,-0.1308594
201,9.9375,-5.3125,-19.1875,-0.5053711,0.04833984,0.9169922,0.7436523,-0.6860352,-0.1308594
202,-19.3125,-4.9375,-2.4375,-0.3583984,0.1567383,0.8100586,0.7460938,-0.690918,-0.1308594
203,-13.5,1.5,-13.75,-0.5175781,0.1181641,0.9326172,0.7382813,-0.6884766,-0.1333008
204,-8.875,-4.8125,-12.875,-0.5415039,0.09082031,0.9013672,0.7382813,-0.6884766,-0.1333008
205,-13.5,-10.8125,-11.5,-0.5136719,0.09472656,0.9487305,0.7436523,-0.6728516,-0.1386719
206,31.375,-13.875,-12.75,-0.2983398,0.1259766,1.288574,0.7490234,-0.6806641,-0.1386719
207,54.1875,-16.3125,-25.625,-0.5014648,0.04443359,0.8930664,0.7490234,-0.6806641,-0.1386719
208,23.8125,-24,-24.4375,-0.6010742,-0.004882813,0.7470703,0.7353516,-0.6860352,-0.1386719
209,4,-24.625,-6.875,-0.6166992,-0.3027344,1.003906,0.7353516,-0.6860352,-0.1386719
210,4.875,-14.4375,11.3125,-0.6884766,-0.2177734,1.14209,0.7353516,-0.6782227,-0.1518555
211,24.625,-18.4375,20.75,-0.6606445,-0.2177734,1.079102,0.7353516,-0.6884766,-0.144043
212,36,-29.75,20.25,-0.612793,-0.09765625,0.9960938,0.7353516,-0.6884766,-0.144043
213,34.5,-39.875,14.875,-0.625,-0.07861328,0.9448242,0.7299805,-0.6884766,-0.144043
214,28.9375,-39.1875,8.3125,-0.5888672,0.01757813,0.9169922,0.7299805,-0.6884766,-0.144043
215,21.875,-33.8125,4.8125,-0.5888672,0.03320313,0.8183594,0.7329102,-0.6962891,-0.1489258
216,8.375,-28.8125,6.9375,-0.5493164,0.03710938,0.7944336,0.7250977,-0.6987305,-0.1542969
217,-1,-22.5,8,-0.5454102,0.04101563,0.8417969,0.7250977,-0.6987305,-0.1542969
218,-7.0625,-16.0625,7.75,-0.5332031,0.06396484,0.8774414,0.7167969,-0.706543,-0.1572266
219,-9.875,-14.1875,5.3125,-0.4736328,0.04443359,0.9682617,0.7250977,-0.7011719,-0.159668
220,4.3125,-18.3125,-2.3125,-0.4897461,0.05615234,1.015625,0.7250977,-0.7011719,-0.159668
221,3.9375,-16.6875,-5.0625,-0.4697266,0.07177734,1.031738,0.7114258,-0.7011719,-0.1572266
222,8.5625,-14.9375,-5.0625,-0.4296875,0.07958984,1.035645,0.7114258,-0.7011719,-0.1572266
223,11.125,-12.875,-6.5,-0.4697266,0.06005859,1.039551,0.7114258,-0.7011719,-0.1572266
224,12.125,-9.6875,-7.625,-0.4775391,0.05224609,1.043457,0.7167969,-0.7011719,-0.1621094
225,10.3125,-6.6875,-5.25,-0.5214844,0.03710938,1,0.7167969,-0.7011719,-0.1621094
226,9.625,-4.6875,-3.25,-0.5014648,0.05615234,1.011719,0.7167969,-0.7011719,-0.1621094
227,8.9375,-3.3125,-0.8125,-0.4936523,0.06005859,0.9682617,0.7167969,-0.7011719,-0.1621094
228,4.375,-3.5,0.4375,-0.4736328,0.05615234,0.984375,0.7167969,-0.7036133,-0.1674805
229,3.3125,-2.0625,1.4375,-0.4853516,0.06005859,0.984375,0.7114258,-0.7011719,-0.1674805
230,-0.6875,-0.0625,2.8125,-0.4619141,0.04443359,1.031738,0.7114258,-0.7011719,-0.1674805
231,-1.75,1.75,1.625,-0.4418945,0.06005859,1.063477,0.7114258,-0.7011719,-0.1542969
232,-1.5625,4.6875,0.4375,-0.4458008,0.07568359,1.035645,0.7114258,-0.7011719,-0.1542969
233,-1,7.125,-2.25,-0.449707,0.04833984,1.043457,0.7114258,-0.7011719,-0.175293
234,-0.9375,10.25,-3.5,-0.449707,0.06005859,1.039551,0.7114258,-0.7036133,-0.1650391
235,-0.5,12.375,-5.5,-0.4296875,0.07568359,1.043457,0.7114258,-0.7036133,-0.1650391
236,0.4375,13.5625,-7.4375,-0.4975586,0.06787109,0.9682617,0.7167969,-0.6987305,-0.159668
237,1.4375,14.3125,-13.75,-0.5253906,0.09082031,1.015625,0.7275391,-0.7011719,-0.1782227
238,-1.9375,17.5625,-10.0625,-0.5053711,0.06787109,0.9960938,0.7275391,-0.7011719,-0.1782227
239,-0.625,19.25,-11.25,-0.5214844,0.06787109,0.984375,0.7114258,-0.7036133,-0.1464844
240,3.375,18.3125,-15.375,-0.5610352,0.02539063,0.9960938,0.7114258,-0.7036133,-0.1464844
241,0.8125,23.25,-14.75,-0.4658203,0.06005859,0.9682617,0.7275391,-0.690918,-0.1518555
242,1.375,28.8125,-8.1875,-0.5092773,0.08740234,0.9208984,0.7299805,-0.7036133,-0.1621094
244,-1,32.875,-9.9375,-0.4697266,0.07958984,0.9013672,0.7299805,-0.7036133,-0.1621094
245,-1,34.5,-16.25,-0.4936523,0.02929688,0.8696289,0.7275391,-0.6962891,-0.1308594
246,-6.8125,36.0625,-8.9375,-0.5175781,0.09082031,0.9091797,0.7275391,-0.6962891,-0.1308594
247,-3.6875,38.6875,-8.375,-0.5849609,-0.1132813,1.094727,0.7299805,-0.6933594,-0.1411133
248,24.9375,43.625,14.9375,-0.5014648,0.04833984,0.8974609,0.7460938,-0.6962891,-0.144043
249,15.8125,47.8125,8,-0.5454102,0.04101563,0.9248047,0.7460938,-0.6962891,-0.144043
250,12.5,43.125,11.125,-0.5493164,0.06787109,0.9130859,0.7329102,-0.6962891,-0.1279297
251,13.125,37.3125,10.1875,-0.5415039,0.1025391,0.9208984,0.7353516,-0.7036133,-0.1386719
252,11.25,32.4375,7.125,-0.5415039,0.05615234,0.8774414,0.7353516,-0.7036133,-0.1386719
253,4.625,26.3125,9.75,-0.5888672,0.09082031,0.8696289,0.7436523,-0.6962891,-0.1201172
254,1.1875,24.3125,2.625,-0.4897461,0.01367188,0.940918,0.7436523,-0.6962891,-0.1201172
255,8.8125,16,1.5625,-0.5693359,0.02929688,0.8696289,0.7543945,-0.7036133,-0.1147461
256,5.1875,7.875,0.875,-0.5493164,0.04443359,0.8891602,0.7460938,-0.7011719,-0.1254883
257,3.1875,3.9375,-0.125,-0.5571289,0.02929688,0.9130859,0.7460938,-0.7011719,-0.1254883
258,3,1.5625,0.3125,-0.5771484,0.04443359,0.9448242,0.7460938,-0.7036133,-0.1230469
259,4.375,0.8125,1,-0.5693359,0.03320313,0.972168,0.7460938,-0.7036133,-0.1230469
260,3.3125,-0.9375,0.375,-0.5610352,0.02929688,0.9448242,0.7514648,-0.706543,-0.1230469
261,0.5,-3.5,0.1875,-0.5532227,0.03710938,0.956543,0.7514648,-0.7114258,-0.1230469
262,0.0625,-5.1875,-0.0625,-0.5493164,-0.0009765625,0.9487305,0.7514648,-0.7114258,-0.1230469
263,1.5625,-6.9375,0.25,-0.5649414,0.02929688,0.9365234,0.7436523,-0.7036133,-0.1176758
264,2.3125,-8.5,0.875,-0.5649414,0.05224609,0.940918,0.7460938,-0.706543,-0.1279297
265,0.8125,-9.8125,1.0625,-0.5849609,0.02539063,0.9326172,0.7460938,-0.706543,-0.1279297
266,-0.9375,-12.3125,1.125,-0.5771484,0.03320313,0.9326172,0.7382813,-0.7114258,-0.1123047
267,-2.25,-15.5625,0.25,-0.597168,0.02929688,0.9248047,0.7382813,-0.7114258,-0.1123047
268,-2.375,-16.6875,0.3125,-0.5693359,0.02148438,0.9487305,0.7382813,-0.7114258,-0.1123047
269,-0.875,-17.5625,1.8125,-0.5415039,0.02929688,0.9487305,0.7407227,-0.7114258,-0.1201172
270,-0.1875,-17.875,3.6875,-0.5253906,0.01367188,0.9326172,0.7407227,-0.7114258,-0.1201172
271,-5.0625,-13.6875,3.625,-0.5014648,0.08349609,0.9604492,0.7407227,-0.7114258,-0.1201172
272,-9.5625,-8.1875,1,-0.5253906,0.07958984,0.9682617,0.7407227,-0.7114258,-0.1201172
273,-12.875,-5.1875,1.875,-0.5253906,0.04443359,0.9804688,0.7382813,-0.7036133,-0.1230469
274,-15.5,-1.6875,4.3125,-0.5014648,0.02929688,0.9526367,0.7490234,-0.7036133,-0.1357422
275,-15.1875,1.8125,6.1875,-0.5175781,0.05224609,0.9760742,0.7490234,-0.7036133,-0.1357422
276,-12.5625,6.9375,8,-0.5092773,0.06005859,0.972168,0.7436523,-0.7011719,-0.1147461
277,-13.4375,14.4375,10.9375,-0.5493164,0.03710938,0.984375,0.7436523,-0.7011719,-0.1147461
278,-13.625,17.8125,12.5,-0.5849609,0.05224609,0.9604492,0.7353516,-0.6987305,-0.1386719
279,-10.875,13.625,6.3125,-0.5571289,0.09082031,0.9208984,0.7436523,-0.6987305,-0.1464844
280,-12.4375,9.1875,5.375,-0.5332031,0.02929688,0.9326172,0.7436523,-0.6987305,-0.1464844
281,-11.5,3.25,2.4375,-0.5092773,0.06396484,0.9169922,0.7299805,-0.7192383,-0.1201172
282,-10.375,0,3.3125,-0.5136719,0.05615234,0.9448242,0.7460938,-0.7089844,-0.1357422
283,-7.125,0.75,4.625,-0.5214844,0.04833984,0.9526367,0.7460938,-0.7089844,-0.1357422
284,-3.8125,3,5.75,-0.5214844,0.03710938,0.9804688,0.7329102,-0.7036133,-0.1308594
285,-1.5,5.4375,5.625,-0.5371094,0.03320313,0.972168,0.7329102,-0.7036133,-0.1308594
286,-1.3125,5.6875,4.9375,-0.5415039,0.02929688,0.956543,0.7460938,-0.7114258,-0.1123047
287,-4.5,1.9375,6.5,-0.5493164,-0.01269531,0.8183594,0.7460938,-0.706543,-0.1386719
288,-17,-4.8125,9.3125,-0.5415039,0.009765625,0.9130859,0.7460938,-0.706543,-0.1386719
289,-20.5625,-7.4375,7.5625,-0.5175781,0.06787109,0.9448242,0.7329102,-0.7011719,-0.1201172
290,-19.875,-8.75,3.8125,-0.5053711,0.06396484,0.9526367,0.7329102,-0.7011719,-0.1201172
291,-14.375,-6.25,2.0625,-0.5214844,0.02929688,0.940918,0.7382813,-0.6987305,-0.1357422
292,-10,-3.4375,2.9375,-0.5253906,0.02539063,0.9487305,0.7407227,-0.6933594,-0.1386719
293,-9.25,-3.9375,2.8125,-0.5092773,0.02539063,0.9326172,0.7407227,-0.6933594,-0.1386719
294,-3.875,-10.75,-2.875,-0.4736328,0.02929688,0.9804688,0.7382813,-0.6933594,-0.1254883
295,-14,-9.875,1.8125,-0.4975586,0.02148438,0.9052734,0.7353516,-0.6987305,-0.144043
296,-39.25,-17.8125,8.4375,-0.5092773,0.02929688,0.8852539,0.7353516,-0.6987305,-0.144043
297,-48.0625,-18.875,6.25,-0.5175781,0.03320313,1.019531,0.7329102,-0.6987305,-0.144043
298,-35.6875,-22.9375,-2.5625,-0.5092773,-0.01269531,1.055176,0.7329102,-0.6987305,-0.144043
299,-20.8125,-18.3125,-5.6875,-0.5253906,-0.03222656,1.059082,0.7275391,-0.6962891,-0.1386719
300,-11.125,1.8125,1.875,-0.5092773,0.03710938,1.031738,0.7353516,-0.6884766,-0.159668
301,1.4375,12.1875,-0.9375,-0.5415039,0.05615234,0.9487305,0.7353516,-0.6884766,-0.159668
302,3.25,10.9375,-2.375,-0.5810547,0.009765625,0.9487305,0.7353516,-0.690918,-0.1489258
303,3.1875,7.625,-1.5,-0.5532227,0.001953125,0.9487305,0.7353516,-0.690918,-0.1489258
304,2.375,5.625,-0.75,-0.5415039,0.001953125,0.9487305,0.7329102,-0.6933594,-0.1357422
305,2.125,3.6875,-0.75,-0.5532227,0.01757813,0.9604492,0.7382813,-0.6884766,-0.1704102
306,2.6875,3.3125,0,-0.5415039,0.01367188,0.9604492,0.7382813,-0.6884766,-0.1704102
307,4.3125,2.5,0.5,-0.5292969,0.02539063,0.9526367,0.7329102,-0.690918,-0.1201172
309,5.875,-0.8125,2.0625,-0.5292969,0.04101563,0.956543,0.7329102,-0.690918,-0.1201172
310,10,-5.6875,4.625,-0.5253906,0.04101563,0.972168,0.7329102,-0.690918,-0.1201172
311,7.375,-4.625,2,-0.5649414,0.009765625,0.9804688,0.7353516,-0.690918,-0.1542969
312,6.75,-3.5625,2.9375,-0.5092773,0.005859375,0.972168,0.7353516,-0.690918,-0.1542969
313,10.25,-4.25,3.25,-0.5136719,0.03320313,1.007813,0.7353516,-0.690918,-0.1542969
314,11.0625,-3.25,2.375,-0.5136719,0.02929688,0.972168,0.7329102,-0.6933594,-0.1464844
315,9.1875,-0.4375,2.1875,-0.5092773,0.04443359,0.956543,0.7329102,-0.6933594,-0.1464844
316,7.875,0.9375,1.5625,-0.5214844,0.02929688,0.9365234,0.7299805,-0.7011719,-0.144043
317,4.75,2.375,0.75,-0.5214844,0.03320313,0.9526367,0.7299805,-0.7011719,-0.144043
318,3.3125,3.25,0.4375,-0.5136719,0.02539063,0.9448242,0.7353516,-0.690918,-0.1333008
319,2,2.0625,0.4375,-0.5136719,0.02539063,0.9169922,0.7329102,-0.6933594,-0.144043
320,1.625,-1.1875,0.625,-0.5332031,0.03710938,0.9487305,0.7329102,-0.6933594,-0.144043
321,3,-3.25,1.1875,-0.5136719,0.05224609,0.940918,0.7275391,-0.7036133,-0.1357422
322,1.3125,-3.3125,1.4375,-0.5371094,0.02929688,0.9326172,0.7275391,-0.7036133,-0.1357422
323,-0.625,-3.1875,3.25,-0.5493164,0.02539063,0.972168,0.7299805,-0.706543,-0.1357422
324,0.5625,-0.8125,5.8125,-0.5332031,0.05224609,0.9448242,0.7250977,-0.6933594,-0.1489258
325,1.8125,2.375,7.75,-0.5332031,0.01367188,0.9526367,0.7250977,-0.6933594,-0.1489258
326,1.9375,2.625,9,-0.5292969,0.04833984,0.8974609,0.7275391,-0.7089844,-0.1279297
327,1.3125,2.125,10.0625,-0.5332031,0.05224609,0.9287109,0.7329102,-0.6987305,-0.1333008
328,3.1875,3.1875,11.1875,-0.5415039,0.05224609,0.9287109,0.7329102,-0.6987305,-0.1333008
329,7.5625,2.5625,9.5,-0.5253906,0.1064453,0.9287109,0.7329102,-0.6962891,-0.1518555
330,12.3125,-2.625,4.875,-0.5214844,0.1103516,0.9208984,0.7329102,-0.6962891,-0.1518555
331,16.5625,-10.3125,-3.125,-0.5136719,0.08740234,0.9448242,0.7299805,-0.6987305,-0.1308594
332,22.25,-16.5625,-7,-0.5732422,0.06005859,0.9804688,0.7167969,-0.7036133,-0.144043
333,28.625,-18.9375,-7.25,-0.5693359,0.06396484,0.9960938,0.7167969,-0.7036133,-0.144043
334,36.9375,-17.75,-9.4375,-0.5332031,0.08349609,1.047363,0.7299805,-0.7089844,-0.1464844
335,66.125,8.875,-11.9375,-0.5253906,0.3461914,1,0.7299805,-0.7089844,-0.1464844
336,44.3125,30.5,-21.75,-0.7084961,0.2495117,1.071289,0.722168,-0.706543,-0.1411133
337,54.0625,41.6875,-28.125,-0.8041992,0.21875,1.075195,0.7275391,-0.7114258,-0.1489258
338,56.75,49.0625,-31.25,-0.8793945,0.3344727,1.031738,0.7275391,-0.7114258,-0.1489258
339,60.25,46.8125,-39.5,-1.010742,0.4350586,1.094727,0.7329102,-0.7192383,-0.1201172
340,94.25,35.9375,-42.1875,-1.14209,0.5585938,1.245117,0.7353516,-0.7138672,-0.1123047
341,80.75,29.1875,-54.3125,-1.237793,0.5742188,1.316406,0.7353516,-0.7138672,-0.1123047
342,59.375,26.8125,-57.1875,-1.369141,0.6166992,1.478027,0.7460938,-0.7138672,-0.1230469
343,55.0625,20.8125,-62.9375,-1.420898,0.6821289,1.561035,0.7460938,-0.7138672,-0.1230469
344,50.75,17.875,-72.1875,-1.520508,0.7094727,1.664063,0.7353516,-0.706543,-0.1015625
345,46.5625,20.75,-79.375,-1.615723,0.7631836,1.758789,0.7353516,-0.7089844,-0.09130859
346,43.375,31.5625,-90.1875,-1.787109,0.8598633,1.826172,0.7353516,-0.7089844,-0.09130859
347,41.9375,49.625,-103.5625,-1.878418,0.9101563,1.944824,0.7460938,-0.6962891,-0.09667969
348,53.0625,77.3125,-125.75,-1.958008,0.9990234,1.996094,0.7460938,-0.6962891,-0.09667969
349,46.8125,111,-142.125,-2.085449,0.9448242,2.047363,0.7543945,-0.6860352,-0.07519531
350,55.25,143.375,-163.5625,-2.161133,0.9604492,2.106934,0.7729492,-0.6757813,-0.0703125
351,61.5625,181.9375,-187.3125,-2.236816,0.9140625,2.233398,0.7729492,-0.6757813,-0.0703125
352,58.8125,220.125,-209.25,-2.248535,0.9760742,2.288574,0.7836914,-0.6499023,-0.04931641
353,48.75,242.9375,-231.75,-2.280762,0.9833984,2.328125,0.7836914,-0.6499023,-0.04931641
354,34,249.875,-257.3125,-2.23291,1.083984,2.379395,0.7836914,-0.6499023,-0.04931641
355,12.75,242.9375,-287.75,-2.17334,1.130371,2.415039,0.8208008,-0.5961914,0.01611328
356,-18,237.8125,-318.8125,-1.962402,1.11084,2.442871,0.8208008,-0.5961914,0.01611328
357,-52.625,224.125,-348.3125,-1.620117,1.130371,2.347656,0.8208008,-0.5961914,0.01611328
358,-94.25,189.8125,-378.5,-1.237793,1.196289,2.158203,0.8237305,-0.5117188,0.08740234
359,-137.875,141.3125,-404.3125,-0.7202148,1.087891,2.015625,0.8237305,-0.5117188,0.08740234
360,-177.375,87.9375,-425.375,-0.2705078,1.037598,1.782715,0.8237305,-0.453125,0.1030273
361,-201.75,24.75,-435.1875,-0.08349609,0.8598633,1.754883,0.8237305,-0.453125,0.1030273
362,-248.875,-30.75,-440.375,0.7397461,0.9101563,1.071289,0.8261719,-0.3916016,0.1108398
363,-292.1875,-94.8125,-442.9375,0.9863281,0.4658203,1.154297,0.8154297,-0.3071289,0.1137695
364,-301.5625,-131.4375,-411.8125,1.555664,0.1953125,0.7905273,0.8154297,-0.3071289,0.1137695
365,-300.625,-89.75,-376.25,2.208496,0.2651367,0.6958008,0.7783203,-0.2353516,0.09521484
366,-260.9375,26.6875,-322.8125,2.865234,-0.1362305,0.7036133,0.7783203,-0.2353516,0.09521484
367,-222.6875,201.0625,-243.125,3.744629,-0.434082,0.3950195,0.7460938,-0.2021484,0.1083984
