Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2183,48.5625,-2.5625,-32.9375,-0.9311523,0.04443359,0.34375,0.5942383,-0.2792969,-0.03857422
2184,48,-2.8125,-32.125,-0.9672852,0.04101563,0.3242188,0.5942383,-0.2792969,-0.03857422
2185,47.375,-3.1875,-31.375,-0.9589844,0.06396484,0.3164063,0.5805664,-0.2841797,-0.04638672
2186,45.875,-3.125,-30.625,-0.9912109,0.04833984,0.300293,0.5859375,-0.2739258,-0.04394531
2187,44.375,-3.3125,-29.8125,-0.9912109,0.05615234,0.3203125,0.5859375,-0.2739258,-0.04394531
2188,42.125,-3.0625,-28.5625,-0.9790039,0.05224609,0.2963867,0.5834961,-0.2763672,-0.04101563
2189,39.5,-3.1875,-27.75,-0.9990234,0.06787109,0.300293,0.5834961,-0.2763672,-0.04101563
2190,36.9375,-3.375,-26.5625,-0.9672852,0.07958984,0.3125,0.5888672,-0.2841797,-0.03857422
2191,34.25,-3.3125,-25.75,-0.9589844,0.05224609,0.3041992,0.5888672,-0.2714844,-0.04931641
2192,32.125,-3.1875,-24.5625,-0.9951172,0.06005859,0.2963867,0.5888672,-0.2714844,-0.04931641
2194,29.625,-2.75,-23.625,-0.9951172,0.1025391,0.2646484,0.5888672,-0.2739258,-0.03857422
2195,27.375,-2.4375,-22.75,-0.9711914,0.05224609,0.284668,0.5888672,-0.2739258,-0.03857422
2196,25.1875,-2.1875,-21.75,-0.9711914,0.02929688,0.3125,0.5859375,-0.2792969,-0.04101563
2197,23.3125,-1.8125,-21,-1.00293,0.05615234,0.2729492,0.5859375,-0.2792969,-0.03857422
2198,22,-1.375,-19.8125,-0.9829102,0.04833984,0.328125,0.5859375,-0.2792969,-0.03857422
2199,21.1875,-1.3125,-18.5,-0.9711914,0.02929688,0.3081055,0.5888672,-0.2763672,-0.05419922
2200,21.125,-0.8125,-17.4375,-1.010742,0.04833984,0.300293,0.5888672,-0.2841797,-0.05175781
2201,20.5625,-0.375,-16.0625,-1.022949,0.05615234,0.300293,0.5888672,-0.2841797,-0.05175781
2202,19.6875,-0.3125,-15.125,-0.9873047,0.04833984,0.3125,0.5751953,-0.2817383,-0.04931641
2203,17.75,-0.0625,-13.75,-1.015137,0.05615234,0.2807617,0.5751953,-0.2817383,-0.04931641
2204,15.875,-0.1875,-12.4375,-0.9750977,0.06005859,0.3041992,0.5913086,-0.2841797,-0.04638672
2205,14.125,0.125,-11.375,-1.00293,0.06787109,0.3203125,0.5805664,-0.2739258,-0.04931641
2206,12.0625,0.1875,-10,-0.9829102,0.06396484,0.2924805,0.5805664,-0.2739258,-0.04931641
2207,10,0.5,-8.9375,-0.9472656,0.04833984,0.3081055,0.5859375,-0.2714844,-0.04931641
2208,8.5,0.875,-8.0625,-0.9672852,0.04101563,0.3125,0.5859375,-0.2714844,-0.04931641
2209,7.4375,0.875,-6.8125,-0.9633789,0.02539063,0.3041992,0.5859375,-0.2919922,-0.04101563
2210,6.4375,1.1875,-5.5625,-0.9873047,0.02148438,0.3476563,0.5698242,-0.2714844,-0.04931641
2211,6.125,1.5,-4.5625,-0.9672852,0.001953125,0.3320313,0.5698242,-0.2714844,-0.04931641
2212,6.4375,1.6875,-3.625,-0.9355469,0.005859375,0.3242188,0.5834961,-0.2714844,-0.03857422
2213,7,1.5625,-2.125,-0.9951172,-0.008789063,0.300293,0.5859375,-0.2661133,-0.05419922
2214,6.75,1.75,-1.125,-0.9550781,0.02929688,0.3164063,0.5859375,-0.2661133,-0.05419922
2215,6.875,1.6875,0.125,-0.9829102,0.01367188,0.2807617,0.578125,-0.2763672,-0.04931641
2216,5.9375,1.5625,1.3125,-0.9829102,0.02539063,0.300293,0.578125,-0.2763672,-0.04931641
2217,5.0625,1.625,2.375,-0.9750977,0.01367188,0.3203125,0.5913086,-0.2763672,-0.05957031
2218,4.75,1.375,3.9375,-0.9750977,0.03320313,0.300293,0.5859375,-0.2763672,-0.05419922
2219,4,1.3125,5,-0.9272461,0.02148438,0.3081055,0.5859375,-0.2763672,-0.05419922
2220,3.25,1.4375,6.3125,-0.9589844,0.005859375,0.3164063,0.5888672,-0.2866211,-0.05175781
2221,2.3125,1.5625,7.5625,-0.9633789,0.009765625,0.3125,0.5888672,-0.2866211,-0.05175781
2222,1.625,1.375,8.6875,-1.015137,0.02539063,0.3398438,0.5834961,-0.2763672,-0.04638672
2223,1.1875,1.8125,10.3125,-0.9711914,0.001953125,0.3203125,0.5859375,-0.2841797,-0.05419922
2224,0.875,1.625,11.625,-0.9511719,0.02148438,0.3203125,0.5859375,-0.2841797,-0.05419922
2225,0.5,1.5625,13,-0.9873047,0.005859375,0.3398438,0.5913086,-0.2841797,-0.04931641
2226,0,1.625,14.0625,-0.9790039,-0.0009765625,0.328125,0.5888672,-0.2919922,-0.04638672
2227,-0.875,1.5,15.5,-0.9633789,0.01757813,0.3476563,0.5888672,-0.2919922,-0.04638672
2228,-2,1.375,16.5,-0.9672852,-0.02441406,0.3242188,0.5859375,-0.2817383,-0.03857422
2229,-2.875,1.5,17.8125,-0.9672852,0.005859375,0.3398438,0.5859375,-0.2817383,-0.03857422
2230,-4.0625,1.625,18.8125,-0.9829102,0.02148438,0.3476563,0.5834961,-0.2944336,-0.04638672
2231,-5.0625,1.4375,19.875,-1.022949,-0.004882813,0.3359375,0.5913086,-0.2890625,-0.03857422
2232,-5.4375,1.4375,21,-0.9829102,0.02539063,0.328125,0.5913086,-0.2890625,-0.03857422
2233,-6.5625,1.125,21.9375,-0.9829102,-0.008789063,0.3515625,0.6020508,-0.2841797,-0.04101563
2234,-7.0625,1.125,22.875,-0.9829102,-0.004882813,0.3320313,0.6020508,-0.2841797,-0.04101563
2235,-7.75,1,23.3125,-1.006836,-0.02832031,0.3398438,0.5913086,-0.3022461,-0.04101563
2236,-8.1875,0.5,23.9375,-0.9873047,0.005859375,0.371582,0.5888672,-0.2792969,-0.04394531
2237,-8.875,0.125,25.125,-1.00293,0.01757813,0.3515625,0.5888672,-0.2792969,-0.04394531
2238,-8.9375,-0.4375,25.5,-0.9912109,-0.01660156,0.3637695,0.5859375,-0.2866211,-0.05175781
2239,-9,-0.6875,26.375,-1.010742,0.01367188,0.34375,0.5805664,-0.3022461,-0.03857422
2240,-8.75,-0.75,27.25,-0.9750977,-0.01660156,0.355957,0.5805664,-0.3022461,-0.03857422
2241,-7.6875,-1.9375,28,-1.006836,-0.01660156,0.371582,0.5888672,-0.3022461,-0.04394531
2242,-7.6875,-2.4375,29.4375,-0.9873047,0.005859375,0.3637695,0.5888672,-0.3022461,-0.04394531
2243,-7.375,-2.5,30.0625,-0.9790039,-0.01660156,0.3598633,0.5859375,-0.2993164,-0.04394531
2244,-7.8125,-3,31.25,-0.9829102,0.01367188,0.3637695,0.5834961,-0.3095703,-0.04394531
2245,-9.125,-3.4375,32.4375,-0.9829102,0.01757813,0.3637695,0.5834961,-0.3095703,-0.04394531
2246,-11.3125,-3.9375,33.4375,-0.9711914,0.005859375,0.3676758,0.5888672,-0.3173828,-0.05419922
2247,-13.75,-4.4375,34.5,-1.006836,0.005859375,0.3793945,0.5888672,-0.3173828,-0.05419922
2248,-16.1875,-5,35.375,-0.9873047,-0.008789063,0.3911133,0.5859375,-0.3095703,-0.04101563
2249,-18.625,-6.0625,36,-0.9790039,-0.02441406,0.3320313,0.5913086,-0.3149414,-0.04638672
2250,-21,-7.125,36.75,-0.9589844,0.001953125,0.3793945,0.5913086,-0.3149414,-0.04638672
2251,-22.375,-7.75,37.6875,-0.9550781,-0.02441406,0.4033203,0.5859375,-0.3149414,-0.05175781
2252,-23.0625,-8.5625,38.25,-0.9311523,-0.06689453,0.4033203,0.5834961,-0.3125,-0.05419922
2253,-23.5,-8.5625,39,-0.9311523,-0.01660156,0.4111328,0.5834961,-0.3125,-0.05419922
2254,-24.875,-9,39.1875,-0.9194336,-0.03222656,0.4072266,0.5942383,-0.3227539,-0.04931641
2255,-27.6875,-8.625,39.0625,-0.9589844,-0.04003906,0.3793945,0.5942383,-0.3227539,-0.04931641
2256,-30.3125,-8.375,38.1875,-0.9750977,-0.04003906,0.4033203,0.5859375,-0.3276367,-0.04394531
2257,-31.4375,-8.125,37.5625,-1.010742,-0.04736328,0.4306641,0.5859375,-0.3276367,-0.05175781
2259,-33.8125,-7.8125,37.25,-1.038574,-0.03613281,0.4228516,0.5859375,-0.3276367,-0.05175781
2260,-37.8125,-8.1875,36.375,-1.0625,-0.02050781,0.4389648,0.5727539,-0.3227539,-0.05419922
2261,-39.8125,-9.0625,36.1875,-1.08252,-0.07470703,0.4584961,0.5727539,-0.3227539,-0.05419922
2262,-40.0625,-10.75,35.625,-1.086426,-0.09375,0.4780273,0.5698242,-0.3198242,-0.05957031
2263,-38.75,-13.0625,34.5625,-1.070801,-0.09765625,0.5058594,0.5859375,-0.3198242,-0.04931641
2264,-36.3125,-15.5625,34.1875,-1.034668,-0.1557617,0.4663086,0.5859375,-0.3198242,-0.04931641
2265,-34.375,-16.9375,34.125,-1.034668,-0.1289063,0.5532227,0.5859375,-0.3251953,-0.05419922
2266,-32.5625,-18.0625,34.5625,-1.019043,-0.1557617,0.5136719,0.5805664,-0.3227539,-0.05712891
2267,-29.625,-19.125,35.875,-1.034668,-0.1518555,0.5732422,0.5805664,-0.3227539,-0.05712891
2268,-27.75,-20.25,37,-1.019043,-0.144043,0.5336914,0.5805664,-0.3276367,-0.05175781
2269,-28,-21.1875,38.3125,-1.019043,-0.1865234,0.5532227,0.5805664,-0.3276367,-0.05175781
2270,-29.5625,-22.3125,38.875,-1.006836,-0.1479492,0.5097656,0.5805664,-0.3198242,-0.05175781
2271,-31.8125,-23.4375,39.625,-0.9873047,-0.1401367,0.4584961,0.5805664,-0.3198242,-0.05175781
2272,-33.875,-25.375,40.375,-0.9873047,-0.1557617,0.4941406,0.5805664,-0.3198242,-0.05175781
2273,-33.5,-27.75,40.875,-0.9433594,-0.1787109,0.5058594,0.578125,-0.3251953,-0.06494141
2274,-32.25,-30.5625,41.0625,-0.9472656,-0.1865234,0.5693359,0.578125,-0.3251953,-0.06494141
2275,-29.75,-33.1875,41.6875,-0.9633789,-0.1943359,0.5097656,0.578125,-0.3251953,-0.06494141
2276,-26.0625,-35.3125,42.25,-0.9511719,-0.2177734,0.5336914,0.5620117,-0.3300781,-0.07275391
2277,-15.625,-37.9375,44.625,-1.00293,-0.2368164,0.5654297,0.5620117,-0.3300781,-0.07275391
2278,-1.6875,-41.25,47.9375,-1.006836,-0.2329102,0.6245117,0.5620117,-0.3300781,-0.07275391
2279,10.6875,-44.9375,50.75,-1.022949,-0.2329102,0.6206055,0.5595703,-0.3432617,-0.0703125
2280,21.75,-49.5625,53.6875,-1.050781,-0.1713867,0.6166992,0.5595703,-0.3432617,-0.0703125
2281,31.0625,-54.125,57.3125,-1.094727,-0.1362305,0.5927734,0.5595703,-0.3432617,-0.0703125
2282,35.25,-58.8125,60.4375,-1.086426,-0.06298828,0.5771484,0.5595703,-0.3432617,-0.0703125
2283,35.125,-63.0625,63.875,-1.066895,-0.07080078,0.5493164,0.5566406,-0.355957,-0.09375
2284,32.125,-67.1875,67.8125,-1.078613,-0.02832031,0.5610352,0.5566406,-0.355957,-0.09375
2285,30.375,-70.5625,70.6875,-1.090332,-0.07861328,0.5493164,0.5566406,-0.355957,-0.09375
2286,32.125,-73.4375,73.625,-1.050781,-0.07080078,0.5532227,0.5405273,-0.3735352,-0.08837891
2287,35.5,-76.6875,76.125,-1.046875,-0.07080078,0.5693359,0.5405273,-0.3735352,-0.08837891
2288,37.75,-79.625,77.875,-1.034668,-0.06689453,0.5849609,0.5405273,-0.3735352,-0.08837891
2289,39.75,-82.4375,78.5,-1.050781,-0.07080078,0.5771484,0.5297852,-0.3837891,-0.09912109
2290,42.6875,-85,78.4375,-0.9829102,-0.06689453,0.5966797,0.5297852,-0.3837891,-0.09912109
2291,44.3125,-87.125,77.6875,-0.9829102,-0.03613281,0.5693359,0.5195313,-0.3916016,-0.1069336
2292,45.125,-88.5625,76.5625,-0.9711914,0.001953125,0.5493164,0.5087891,-0.4072266,-0.1098633
2293,45.5625,-89.4375,75.625,-0.9550781,0.009765625,0.5810547,0.5087891,-0.4072266,-0.1098633
2294,45.75,-89.5625,75,-0.9233398,0.07177734,0.5415039,0.5058594,-0.4121094,-0.1147461
2295,44.375,-89.8125,74.5,-0.9355469,0.08349609,0.5849609,0.5058594,-0.4121094,-0.1147461
2296,43,-90.6875,74.5625,-0.9355469,0.1064453,0.5849609,0.4951172,-0.4301758,-0.1333008
2297,43.375,-92,74.25,-0.9433594,0.1142578,0.6245117,0.4794922,-0.4428711,-0.1333008
2298,44.0625,-93.8125,74.1875,-0.9433594,0.1796875,0.6245117,0.4794922,-0.4428711,-0.1333008
2299,44.25,-95,73.8125,-0.9311523,0.21875,0.644043,0.4741211,-0.4453125,-0.1464844
2300,42.875,-95.875,73.25,-0.9072266,0.2495117,0.5810547,0.4765625,-0.4555664,-0.1464844
2301,41,-95.6875,72.4375,-0.8916016,0.3037109,0.628418,0.4765625,-0.4555664,-0.1464844
2302,37.9375,-94.75,71.9375,-0.8793945,0.3691406,0.6049805,0.4550781,-0.4736328,-0.1704102
2303,33.9375,-93.25,71.4375,-0.8515625,0.3769531,0.5771484,0.4550781,-0.4736328,-0.1704102
2304,29.9375,-91.6875,71.1875,-0.8476563,0.3999023,0.6401367,0.4526367,-0.4736328,-0.1518555
2305,26.5,-89,71.1875,-0.7763672,0.3999023,0.6166992,0.4257813,-0.480957,-0.1621094
2306,23.6875,-86.25,71.25,-0.7602539,0.4155273,0.6005859,0.4257813,-0.480957,-0.1621094
2307,21.125,-83.5,71.9375,-0.7202148,0.4501953,0.6166992,0.4179688,-0.4863281,-0.1806641
2308,19.75,-80.625,72.3125,-0.7084961,0.4389648,0.6362305,0.4179688,-0.4863281,-0.1806641
2309,20,-77.4375,73.5625,-0.6489258,0.4389648,0.6005859,0.4042969,-0.4941406,-0.175293
2310,19.5,-73.9375,74.5,-0.6328125,0.4272461,0.6166992,0.394043,-0.5043945,-0.1806641
2311,18.4375,-70.625,75.4375,-0.6088867,0.4233398,0.6166992,0.394043,-0.5043945,-0.1806641
2312,15.5625,-67.625,76.125,-0.597168,0.4462891,0.6166992,0.375,-0.4941406,-0.175293
2313,10.375,-65.0625,76.0625,-0.5732422,0.4853516,0.6088867,0.375,-0.5219727,-0.1806641
2314,4.8125,-62.1875,74.6875,-0.5649414,0.4311523,0.6523438,0.375,-0.5219727,-0.1806641
2315,0,-60.1875,71.3125,-0.5571289,0.4038086,0.644043,0.3618164,-0.5170898,-0.1860352
2316,-1.5625,-58.0625,66.3125,-0.5175781,0.3730469,0.6918945,0.3618164,-0.5170898,-0.1860352
2317,-0.6875,-56.25,59.375,-0.5371094,0.3925781,0.7192383,0.3378906,-0.5195313,-0.1860352
2318,0.5,-54.875,51.8125,-0.5493164,0.3613281,0.7470703,0.3457031,-0.5195313,-0.1992188
2319,3.375,-53.5,43.5625,-0.5571289,0.3847656,0.7709961,0.3457031,-0.5195313,-0.1992188
2320,7.5,-52.5,35.6875,-0.5371094,0.3540039,0.7905273,0.3295898,-0.5170898,-0.1914063
2321,11.9375,-51.625,28.3125,-0.5415039,0.3769531,0.7788086,0.3295898,-0.5170898,-0.1914063
2322,16.0625,-51.125,21.6875,-0.5415039,0.3344727,0.7431641,0.3295898,-0.5146484,-0.1884766
2324,18.9375,-50.375,17.3125,-0.5014648,0.3769531,0.7431641,0.3217773,-0.5478516,-0.1884766
2325,19.875,-49.5,14.1875,-0.449707,0.3149414,0.7470703,0.3217773,-0.5478516,-0.1884766
2326,20.375,-48.5,11.3125,-0.4257813,0.3613281,0.7114258,0.3217773,-0.5219727,-0.1860352
2327,21.6875,-46.375,7.875,-0.4179688,0.3422852,0.7314453,0.3110352,-0.5375977,-0.1884766
2328,25.5625,-43.375,3.3125,-0.4379883,0.3540039,0.715332,0.3110352,-0.5375977,-0.1884766
2329,25.125,-39.8125,-1.1875,-0.3500977,0.3847656,0.6640625,0.3056641,-0.5400391,-0.1962891
2330,25.4375,-36.125,-7,-0.394043,0.3613281,0.6362305,0.3056641,-0.5400391,-0.1962891
2331,18.125,-33.0625,-12.75,-0.4101563,0.4887695,0.6005859,0.3032227,-0.5375977,-0.1938477
2332,2.4375,-30.25,-18.625,-0.3979492,0.4775391,0.6206055,0.3032227,-0.5375977,-0.2070313
2333,-21.8125,-27.3125,-25.875,-0.4140625,0.5429688,0.6206055,0.3032227,-0.5375977,-0.2070313
2334,-47.5,-28.5625,-32.6875,-0.4101563,0.5239258,0.6879883,0.3056641,-0.5478516,-0.2177734
2335,-71.1875,-26.25,-38.9375,-0.4140625,0.5390625,0.7114258,0.3056641,-0.5478516,-0.2177734
2336,-90.625,-25.9375,-43.8125,-0.394043,0.527832,0.715332,0.3056641,-0.534668,-0.2177734
2337,-107.375,-25.5,-49,-0.4418945,0.5161133,0.7392578,0.3032227,-0.5170898,-0.1992188
2338,-119.6875,-22.625,-62.375,-0.5932617,0.4853516,0.7270508,0.3032227,-0.5170898,-0.1992188
2339,-143.3125,-26.375,-62.5,-0.5332031,0.5625,0.6088867,0.300293,-0.5195313,-0.2124023
2340,-176.875,-28.75,-70.6875,-0.4575195,0.4736328,0.6206055,0.2978516,-0.4838867,-0.2177734
2341,-194.1875,-29.75,-74.8125,-0.4975586,0.152832,0.7470703,0.2978516,-0.4838867,-0.2177734
2342,-187.8125,-25.1875,-78,-0.4018555,-0.05908203,0.671875,0.300293,-0.4682617,-0.2226563
2343,-150.875,-29.75,-78.5,-0.4658203,-0.3642578,1.063477,0.300293,-0.4682617,-0.2226563
2344,-90.25,-21.5625,-72.25,-0.4418945,-0.46875,0.9248047,0.300293,-0.4453125,-0.2358398
2345,-26.0625,-20.4375,-70.4375,-0.5649414,-0.3139648,0.9448242,0.2895508,-0.4301758,-0.230957
2346,23,-21.625,-64.75,-0.5415039,0.009765625,0.9682617,0.2895508,-0.4301758,-0.230957
2347,47.125,-22.375,-63.1875,-0.5571289,0.2416992,0.9326172,0.3032227,-0.4301758,-0.2358398
2348,43.5625,-23.6875,-61.125,-0.5415039,0.4116211,0.8891602,0.3032227,-0.4301758,-0.2358398
2349,17.9375,-28.3125,-62.75,-0.5014648,0.5703125,0.9013672,0.2924805,-0.4350586,-0.2358398
2350,-27.875,-32.0625,-70.375,-0.4853516,0.5317383,0.9052734,0.2841797,-0.4301758,-0.2387695
2351,-66.625,-35.375,-68.8125,-0.4458008,0.3847656,1,0.2841797,-0.4301758,-0.2387695
2352,-82.625,-37.0625,-65,-0.4458008,0.1992188,1.059082,0.2841797,-0.4169922,-0.2358398
2353,-81.125,-38.5625,-65.6875,-0.421875,0.05224609,1.059082,0.2924805,-0.4145508,-0.2436523
2354,-69,-39.875,-65.75,-0.4379883,-0.02441406,1.055176,0.2924805,-0.4145508,-0.2436523
2355,-48.25,-42.5625,-62.8125,-0.4179688,-0.109375,1.130371,0.2817383,-0.3994141,-0.2436523
2356,-24.6875,-45.875,-60,-0.3779297,-0.1518555,1.126465,0.2817383,-0.3994141,-0.2436523
2357,-5.8125,-46.4375,-58.5625,-0.3500977,-0.07470703,1.130371,0.2841797,-0.4018555,-0.2412109
2358,2.75,-45.5,-57.25,-0.3422852,0.03710938,1.063477,0.2709961,-0.3867188,-0.2412109
2359,4.25,-43.0625,-56.9375,-0.3344727,0.1025391,1.015625,0.2709961,-0.3867188,-0.2412109
2360,6.5625,-39.5625,-60.1875,-0.3344727,0.02929688,0.9760742,0.2709961,-0.3916016,-0.2490234
2361,15.625,-36.75,-61.125,-0.3461914,-0.07861328,1.031738,0.2709961,-0.3916016,-0.2490234
2362,31.5625,-33.25,-61.625,-0.3540039,-0.1171875,1.035645,0.2631836,-0.3867188,-0.2412109
2363,43.125,-29.3125,-62,-0.3862305,-0.01660156,1,0.2685547,-0.394043,-0.246582
2364,46.5,-25.8125,-63.25,-0.4418945,0.06005859,0.972168,0.2685547,-0.394043,-0.246582
2365,44.375,-22.625,-66.9375,-0.449707,0.07958984,0.9287109,0.2578125,-0.3969727,-0.2412109
2366,40.9375,-18.0625,-69.4375,-0.4379883,0.07958984,0.8891602,0.2578125,-0.3994141,-0.2436523
2367,39.5625,-13.4375,-71.0625,-0.4257813,0.07177734,0.8852539,0.2578125,-0.3994141,-0.2436523
2368,41.75,-8.375,-72.25,-0.4101563,0.08740234,0.9013672,0.2578125,-0.4042969,-0.246582
2369,42.3125,-3.5625,-73.0625,-0.4658203,0.1142578,0.9248047,0.2578125,-0.4042969,-0.246582
2370,41.8125,1.125,-73.9375,-0.5053711,0.1333008,0.8974609,0.2548828,-0.4072266,-0.2490234
2371,37.4375,4.8125,-75.875,-0.5371094,0.1298828,0.9604492,0.2685547,-0.4018555,-0.2412109
2372,33.625,8.9375,-76.5625,-0.5849609,0.1796875,1.023926,0.2685547,-0.4018555,-0.2412109
2373,28.875,12.4375,-79.9375,-0.597168,0.152832,1.067383,0.2685547,-0.4121094,-0.2519531
2374,29.9375,14,-80.625,-0.5532227,0.1333008,1.130371,0.2685547,-0.4121094,-0.2519531
2375,39.375,16.875,-77.25,-0.5693359,0.07177734,1.114746,0.2739258,-0.4018555,-0.246582
2376,50.875,18.375,-77.6875,-0.5810547,0.07177734,1.209473,0.2739258,-0.4169922,-0.2519531
2377,66.5625,20.625,-75.125,-0.5649414,0.1259766,1.260742,0.2739258,-0.4169922,-0.2519531
2378,78.875,23,-74.75,-0.5532227,0.1489258,1.233398,0.2739258,-0.4223633,-0.2436523
2379,87.875,26.0625,-78.25,-0.625,0.07568359,1.189941,0.2871094,-0.4248047,-0.2436523
2380,98.0625,29.0625,-82.25,-0.6884766,-0.05126953,1.122559,0.2871094,-0.4248047,-0.2436523
2381,119.875,33,-85,-0.6845703,-0.1210938,1.067383,0.2788086,-0.4350586,-0.246582
2382,154.375,37.125,-84.8125,-0.6845703,-0.04736328,1.067383,0.2788086,-0.4350586,-0.246582
2383,184.5,39.0625,-85.25,-0.6645508,0.06396484,1.031738,0.2895508,-0.4428711,-0.2358398
2384,201.625,40,-88.5625,-0.7084961,0.253418,0.9365234,0.2924805,-0.4707031,-0.230957
2385,196.9375,38.3125,-94.1875,-0.7084961,0.3730469,0.8535156,0.2924805,-0.4707031,-0.230957
2386,178.25,35.3125,-101.5625,-0.7402344,0.4462891,0.8222656,0.2978516,-0.4863281,-0.2255859
2387,155.875,29.8125,-106.1875,-0.7998047,0.4501953,0.8144531,0.2978516,-0.4863281,-0.2255859
2389,133.25,23.5625,-111.6875,-0.8837891,0.3999023,0.8774414,0.3032227,-0.496582,-0.2124023
2390,116.3125,17,-114.5625,-0.9272461,0.3847656,0.8774414,0.3085938,-0.5117188,-0.2148438
2391,107.5,10.5625,-116.6875,-0.9672852,0.3149414,0.9326172,0.3085938,-0.5117188,-0.2148438
2392,103.625,3.875,-119.625,-0.9433594,0.1762695,0.8657227,0.3164063,-0.5146484,-0.2070313
2393,107.4375,-3,-122.0625,-0.9790039,0.07568359,0.9208984,0.3217773,-0.5170898,-0.1992188
2394,121.875,-9.75,-120.5,-0.9873047,0.02148438,0.9052734,0.3217773,-0.5170898,-0.1992188
2395,136.625,-17.25,-116.125,-0.9951172,0.1606445,0.8813477,0.3271484,-0.534668,-0.1962891
2396,143.375,-23.5625,-111.125,-0.9589844,0.253418,0.7666016,0.3271484,-0.534668,-0.1962891
2397,136.375,-30.0625,-107.125,-0.9511719,0.4350586,0.7431641,0.3349609,-0.5375977,-0.1806641
2398,123.6875,-34.875,-103.8125,-0.9233398,0.5083008,0.7431641,0.3188477,-0.5581055,-0.1938477
2399,108.1875,-38.125,-98.6875,-0.84375,0.5742188,0.7470703,0.3188477,-0.5581055,-0.1938477
2400,96,-39,-95.875,-0.8041992,0.5742188,0.715332,0.3271484,-0.5581055,-0.1860352
2401,87.9375,-40.1875,-92.875,-0.7402344,0.4428711,0.6958008,0.3271484,-0.5581055,-0.1860352
2402,83.9375,-40.125,-88.375,-0.6962891,0.3808594,0.6796875,0.3349609,-0.5581055,-0.1782227
2403,83.5625,-38.875,-84.25,-0.7045898,0.3076172,0.6088867,0.3295898,-0.5654297,-0.1806641
2404,83.9375,-38.125,-79.75,-0.612793,0.2802734,0.628418,0.3295898,-0.5654297,-0.1806641
2405,78.3125,-36.5,-77.5,-0.612793,0.3227539,0.6005859,0.3295898,-0.5654297,-0.1806641
2406,69.1875,-34.4375,-77.0625,-0.5810547,0.3188477,0.5849609,0.3378906,-0.5732422,-0.1782227
2407,58.6875,-32.625,-77.0625,-0.5849609,0.2685547,0.5654297,0.3378906,-0.5732422,-0.1782227
2408,50.25,-31.5,-77,-0.5571289,0.2456055,0.5732422,0.3378906,-0.5732422,-0.1782227
2409,44.8125,-30.6875,-77,-0.5849609,0.253418,0.5849609,0.3378906,-0.5732422,-0.1782227
2410,42.5,-29.8125,-77.8125,-0.5693359,0.2299805,0.6166992,0.3325195,-0.5859375,-0.1650391
2411,41.5,-29.8125,-79.1875,-0.5371094,0.1796875,0.6323242,0.3325195,-0.5859375,-0.1650391
2412,41.5,-29.875,-80.625,-0.5649414,0.168457,0.6796875,0.3325195,-0.5859375,-0.1650391
2413,42,-30.125,-82.0625,-0.5454102,0.1796875,0.715332,0.3540039,-0.5859375,-0.1489258
2414,43,-30.5,-82.625,-0.5771484,0.1992188,0.7036133,0.3540039,-0.5859375,-0.1489258
2415,43.125,-31.6875,-84.0625,-0.5332031,0.2148438,0.6958008,0.3540039,-0.5859375,-0.1489258
2416,43.8125,-32.5625,-85.0625,-0.5454102,0.21875,0.7314453,0.3432617,-0.59375,-0.1728516
2417,45.5,-32.75,-85.8125,-0.5292969,0.2109375,0.6796875,0.3432617,-0.59375,-0.1728516
2418,47.8125,-32.875,-85.5625,-0.4975586,0.21875,0.6679688,0.3432617,-0.59375,-0.1728516
2419,50,-31.875,-85.3125,-0.4775391,0.21875,0.65625,0.3510742,-0.5913086,-0.159668
2420,48.1875,-31,-83.5,-0.4619141,0.203125,0.5927734,0.3510742,-0.5913086,-0.159668
2421,46.125,-29.5625,-82.9375,-0.4536133,0.237793,0.6323242,0.3510742,-0.5913086,-0.159668
2422,43.8125,-27,-81.9375,-0.4140625,0.2841797,0.644043,0.3510742,-0.5913086,-0.159668
2423,41.75,-23.5,-82.25,-0.4335938,0.2456055,0.6323242,0.3486328,-0.5913086,-0.159668
2424,40.0625,-19.75,-81.1875,-0.4335938,0.2299805,0.65625,0.3540039,-0.59375,-0.159668
2425,40.9375,-16,-79.8125,-0.394043,0.2299805,0.628418,0.3540039,-0.59375,-0.159668
2426,43.625,-12.875,-77.3125,-0.4179688,0.1914063,0.6958008,0.3540039,-0.5961914,-0.1542969
2427,47.375,-9.1875,-74,-0.421875,0.2573242,0.715332,0.3540039,-0.5859375,-0.1489258
2428,49.5,-5.5625,-71.75,-0.4296875,0.2299805,0.7314453,0.3540039,-0.5859375,-0.1489258
2429,48.6875,-1.5,-69.5,-0.4379883,0.2919922,0.7192383,0.3588867,-0.5786133,-0.1621094
2430,46.6875,2.5,-67.1875,-0.4575195,0.3188477,0.7827148,0.3588867,-0.5786133,-0.1621094
2431,43.5625,5.9375,-64.75,-0.5253906,0.3461914,0.7944336,0.3642578,-0.5786133,-0.144043
2432,39.0625,8.9375,-62.125,-0.5175781,0.3769531,0.7905273,0.3564453,-0.59375,-0.1518555
2433,32.125,10.375,-59.5625,-0.597168,0.4038086,0.8261719,0.3564453,-0.59375,-0.1518555
