aXmax,aYmax,aZmax,aXmin,aYmin,aZmin,aXmean,aYmean,aZmean,aXstd,aYstd,aZstd,aXArea,aYArea,aZArea,gXmax,gYmax,gZmax,gXmin,gYmin,gZmin,gXmean,gYmean,gZmean,gXstd,gYstd,gZstd,gXArea,gYArea,gZArea,gravXmax,gravYmax,gravZmax,gravXmin,gravYmin,gravZmin,gravXmean,gravYmean,gravZmean,gravXstd,gravYstd,gravZstd,gravXArea,gravYArea,gravZArea,Class
0,1.11500549316406,0,-1.09043884277344,0,-0.988265991210938,-0.375840886433919,0.335349273681641,-0.317610931396484,0.256245529289482,0.371048526319994,0.402999424970356,-44.994987487793,39.8674850463867,-37.9474716186523,2.09521460533142,0.932852685451508,0.845740079879761,-2.91560864448547,-1.31100678443909,-3.30341672897339,-0.255109122550736,-0.0507235586410388,-0.154570362910939,1.04462964698677,0.462517180198664,0.741391613070409,-30.5222149528563,-5.9797933967784,-18.6764703029767,0,0.88796055316925,-0.237306401133537,-0.422322034835815,0,-0.946046113967896,-0.161513774221142,0.470717892671625,-0.545488125955065,0.161269513066022,0.364234954169844,0.250527664608966,-19.1866990923882,56.0781833380461,-64.7365680634975,1
1.61546325683594,2.23295593261719,3.92303466796875,-8.15937805175781,-3.90789794921875,-3.64234924316406,-0.685491689046224,0.43649787902832,0.0165387471516927,1.97413616248207,0.681233948910542,0.973447581763689,-82.1925659179688,51.558479309082,2.30260467529297,11.4775295257568,3.05364966392517,4.42386627197266,-6.64305067062378,-10.8329582214356,-11.6108751296997,0.216979893669486,-0.259292437446614,-0.511827602478055,2.97523864535428,3.94323707342609,3.01279187955383,26.4803813844919,-31.6671831384301,-61.9520031204447,0.997484803199768,0.939250111579895,0.361078321933746,-0.966521859169006,-0.395980834960938,-0.943101644515991,0.151028087890397,0.408251536365909,-0.421000829789167,0.638022129299929,0.306841834842688,0.370644134375733,18.3429895974696,48.3989670546725,-49.8664665464312,1
1.77197265625,2.14701843261719,5.1851806640625,-5.15260314941406,-1.71910095214844,-1.309814453125,-0.667685190836589,0.558237965901693,0.0133795420328776,1.77498460670378,0.482397238921323,0.94411497259674,-79.8019866943359,66.1467361450195,1.82511138916016,8.3393440246582,3.2277672290802,6.53104114532471,-6.49025201797485,-15.6112813949585,-10.8332986831665,0.296011557670621,0.116936997448405,0.301379867208501,2.90517702213219,3.79560672324523,3.30149370825513,34.6137751331553,13.4917502850294,34.9096638932824,0.993486166000366,0.886495769023895,0.348765075206757,-0.917162477970123,-0.264976769685745,-0.999315917491913,0.0836043261069184,0.446924988962322,-0.481386906995128,0.598675547370909,0.315802561023283,0.318625764921132,10.2406055787578,52.9627355530392,-57.6370827369392,1
1.68743896484375,2.32841491699219,3.48173522949219,-7.93534851074219,-0.659591674804688,-1.04296875,-0.74770139058431,0.499620819091797,0.0660929361979167,2.14038895746696,0.559790367679918,0.864594581965602,-89.6086044311523,59.6022491455078,8.14673614501953,11.0955352783203,3.3220853805542,8.86610794067383,-6.5245532989502,-12.2246465682983,-9.17926788330078,-0.307769172184635,-0.0828424194206794,0.0738000466177861,3.17895466714841,3.45770800511074,3.69461843005477,-35.6798137179576,-10.5823529809713,10.5567107647657,0.999172747135162,0.891752958297729,0.384575992822647,-0.952553153038025,-0.512858688831329,-0.944398462772369,0.12929014681528,0.266410796670243,-0.42087082262927,0.660694857687342,0.339745023772713,0.3534366527276,15.8230087682605,31.7727613393217,-50.1610736204311,1
1.64712524414062,2.55052185058594,3.79354858398438,-5.7850341796875,-2.12710571289062,-1.34909057617188,-0.687989807128906,0.442208607991536,0.0663492838541667,1.98101634370359,0.601359558103609,0.933705145677471,-82.1875152587891,52.7971496582031,8.26248168945312,11.0197534561157,3.46247053146362,6.47680521011353,-6.57695150375366,-12.7705678939819,-11.3172216415405,-0.246148593599598,-0.281254947402825,-0.17095069422697,3.18006289057762,3.50655399851879,3.67091182901806,-28.4063866585493,-33.4638427458703,-19.1648555211723,0.990296542644501,0.869450092315674,0.407360702753067,-0.937708079814911,-0.405651032924652,-0.961962938308716,0.132530660989384,0.287088226045792,-0.396380027197301,0.678300883166567,0.311003370161982,0.360754274052162,16.3136846199632,34.3066208977252,-47.2965534999967,1
1.65762329101562,2.81341552734375,3.12744140625,-5.73246765136719,-1.32498168945312,-1.10795593261719,-0.741696294148763,0.411298116048177,-0.017349370320638,2.01157049129547,0.656076806587646,0.835187713323263,-88.6354293823242,48.8720245361328,-1.52794647216797,6.91030502319336,5.11277961730957,5.9431734085083,-5.63409852981567,-11.224045753479,-8.52569007873535,-0.309697913937271,-0.323595656485607,-0.191858087045451,2.67022581184496,3.8265393626611,3.31499787517426,-36.2118731513619,-38.8188629876822,-21.8282963111997,0.997485041618347,0.804902374744415,0.424986302852631,-0.979870617389679,-0.585685253143311,-0.980003178119659,0.107930183333034,0.216052785981447,-0.425649153348058,0.674872707608097,0.332221916093955,0.372824134415456,13.3435577061027,25.7768142335117,-50.792350191623,1
1.68678283691406,2.90977478027344,5.92005920410156,-5.82868957519531,-0.5289306640625,-1.13641357421875,-0.77869249979655,0.56535758972168,0.0110360463460286,1.96371385803126,0.53114180328492,1.05340345249673,-93.2058486938477,67.1836624145508,1.64935302734375,7.23228645324707,3.09849381446838,7.12771654129028,-6.16921377182007,-16.2123794555664,-9.39992713928223,-0.2569563759161,0.034182137499253,-0.0654033292240153,2.86759949712381,3.8119618231641,3.36507395264467,-31.6717176174279,2.95564737170935,-7.8114821780473,0.998076796531677,0.808303952217102,0.301780551671982,-0.893340945243835,-0.281388759613037,-0.987882852554321,0.0711653319808344,0.358378092870892,-0.525852445190928,0.650319963060225,0.274311135149582,0.311086835296891,9.00934367254376,42.4699688465334,-62.4902751059271,1
1.69194030761719,1.80293273925781,5.86788940429688,-5.59585571289062,-3.55438232421875,-2.06768798828125,-0.736232376098633,0.47767079671224,0.0516173044840495,2.00591038081517,0.57168539663729,1.08776553517477,-88.2917327880859,56.7641067504883,6.58998870849609,6.8152027130127,3.27006578445435,5.86864519119263,-6.25142526626587,-15.4481182098389,-10.0861053466797,-0.214903663222988,-0.263007400433222,0.0909133055557807,2.64986583972531,4.00471013218278,2.84139060661653,-26.4508723765612,-32.7144972085953,11.3127277344465,0.997913002967834,0.935813546180725,0.350325763225555,-0.936563372612,-0.350490361452103,-0.990167319774628,0.103890521186016,0.373758134564074,-0.420215930254199,0.680001608762994,0.315380171729462,0.341640519942976,12.8054069828941,44.3146939063445,-49.7466086996719,1
1.814453125,2.74884033203125,4.47456359863281,-8.68594360351562,-1.50132751464844,-0.917373657226562,-0.83921635945638,0.44017448425293,0.153650410970052,2.32773268898738,0.617676433325578,1.10088978923709,-100.306640625,52.5303802490234,19.0837097167969,8.47020435333252,4.17587089538574,5.15987825393677,-5.9990439414978,-12.9900817871094,-8.8526029586792,0.0612483721769725,-0.283098987365762,-0.261272081251567,3.13900918989175,4.33084544660565,3.06118655685037,7.43519433494657,-35.8352756053209,-30.8896834868938,0.999188601970673,0.969887733459473,0.418544262647629,-0.989777028560638,-0.481770306825638,-0.992652893066406,0.139169971268469,0.331096334724377,-0.418847141088918,0.64946993574231,0.345568035122827,0.400238352430968,16.9807944155764,39.2022621445358,-49.5179969873279,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
