aXmax,aYmax,aZmax,aXmin,aYmin,aZmin,aXmean,aYmean,aZmean,aXstd,aYstd,aZstd,aXArea,aYArea,aZArea,gXmax,gYmax,gZmax,gXmin,gYmin,gZmin,gXmean,gYmean,gZmean,gXstd,gYstd,gZstd,gXArea,gYArea,gZArea,gravXmax,gravYmax,gravZmax,gravXmin,gravYmin,gravZmin,gravXmean,gravYmean,gravZmean,gravXstd,gravYstd,gravZstd,gravXArea,gravYArea,gravZArea,Class
0,0.772918701171875,-0.642410278320312,-0.723129272460938,0,-1.32920837402344,-0.384331893920898,0.301656850179036,-0.813690948486328,0.188762718265732,0.226002793538013,0.112978339677043,-45.9582748413086,36.1491775512695,-96.7235412597656,0.452075570821762,0.407052218914032,1.43631649017334,-1.43745601177216,-1.34258782863617,-0.649853646755219,-0.189058694266714,-0.106036269152537,0.0429509310051799,0.382477789459312,0.350094180880981,0.388994323301719,-22.6601886590943,-12.7203388996422,5.16301480866969,-0.297933459281921,0.499239146709442,-0.679723680019379,-0.551499009132385,0.0898343771696091,-0.947044253349304,-0.423407292366028,0.328321033405761,-0.81310090670983,0.104606944064097,0.169989562555067,0.111331402267978,-50.3762934207916,39.1084087826312,-96.7602580487728,1
0,1.79623413085938,3.15309143066406,-4.61700439453125,-1.61433410644531,-1.6427001953125,-0.789851760864258,0.314302825927734,-0.695138931274414,0.797394368185338,0.43326870007824,0.583337626897796,-94.5087661743164,37.3073654174805,-82.6705856323242,7.41409826278687,2.20189523696899,2.64140462875366,-5.16951751708984,-7.70777797698975,-5.46875,-0.236235480417963,-0.209293513155232,0.127738218901989,1.77970921286373,2.1027309373583,2.15179233869451,-28.4297170832288,-24.9321436919272,15.3279821374454,0.118561200797558,0.568856418132782,-0.174677714705467,-0.960710823535919,-0.388536721467972,-0.996965765953064,-0.507607331778854,0.210794694329767,-0.725582151984175,0.241137856871491,0.283676180226525,0.18507257379261,-60.4485077299178,24.7714405930601,-86.3581707030535,1
0.052001953125,4.69589233398438,0.487960815429688,-2.6536865234375,-1.4404296875,-1.647705078125,-0.612157313028971,0.325948969523112,-0.810225423177083,0.374206154745597,0.618949953698203,0.333427364022243,-72.9768905639648,38.7010269165039,-96.4428176879883,13.8991622924805,1.83951449394226,2.37273526191711,-3.01706075668335,-2.93238472938538,-6.91510725021362,0.351501001351668,-0.0834215774433687,0.0326478522348528,2.06141486424337,0.919576211919105,1.57308242798759,42.0022878493182,-9.87459512706846,4.00122917536646,0.103510804474354,0.576314866542816,-0.585564017295837,-0.751140594482422,-0.329968810081482,-0.986483752727509,-0.453819686581846,0.267993894933412,-0.776108472049236,0.215871388947319,0.245625658091823,0.118142153074171,-53.9768290859647,31.6861171536148,-92.40371337533,1
1.12985229492188,1.5228271484375,3.49551391601562,-3.39303588867188,-1.74317932128906,-2.80149841308594,-0.52830696105957,0.22480951944987,-0.917917887369792,0.665647526870737,0.62864406083044,0.951971696603378,-62.8560638427734,26.6039352416992,-109.743064880371,10.9551916122437,4.97623634338379,3.88765025138855,-10.4531221389771,-3.58120322227478,-9.51174449920654,0.191031930032962,0.134499215163911,0.487186124967411,2.8750508092329,1.58062140102482,2.36906038630648,22.8088486935012,16.3532319609076,58.245938455686,0.745538771152496,0.464667856693268,-0.602050065994263,-0.552519202232361,-0.492923319339752,-0.998706758022308,-0.207746621283392,0.135125871876153,-0.804857184986273,0.420658783215181,0.309787456647939,0.0942412834281791,-24.6712803021073,15.7861188804236,-95.851537078619,1
1.13671875,2.51933288574219,7.87153625488281,-3.34904479980469,-3.62165832519531,-4.17074584960938,-0.624443435668945,0.18211784362793,-0.625842412312826,0.734909958407109,0.803394636432248,0.985650072644583,-74.7610778808594,21.68017578125,-74.387939453125,3.75049781799316,2.35588192939758,2.41317820549011,-7.36771154403687,-3.44109129905701,-5.7684850692749,-0.248685619335932,-0.0671578776712219,-0.0928452275693417,1.53529869063902,0.79838684921851,1.92438167793361,-29.7400739165023,-7.99773627519608,-11.0982020646334,-0.358466535806656,0.59087860584259,-0.567433655261993,-0.814178347587585,-0.274506509304047,-0.835248529911041,-0.612490740666787,0.282468225969933,-0.678336701790492,0.122123374507296,0.252074979484431,0.084757419231309,-72.9587872028351,33.4493115888909,-80.6966241598129,1
-0.222885131835938,3.06745910644531,3.28836059570312,-5.56195068359375,-1.99955749511719,-1.78811645507812,-1.08665288289388,0.567614618937174,-0.626242192586263,1.11748765841717,0.766952524375199,0.840299377815185,-129.811363220215,67.8921813964844,-74.7666625976562,6.17304039001465,3.32497119903564,3.48713517189026,-5.764235496521,-7.50575113296509,-9.99645042419434,0.0517532489262521,-0.0414038579367722,-0.0520220298940937,1.85391625460868,2.03103459012482,3.30105203939285,5.93612544611096,-4.50462714675814,-6.47721480578184,0.48401215672493,0.636052310466766,-0.17874613404274,-0.971133470535278,-0.439510226249695,-0.98907208442688,-0.448686226666905,0.274181869034025,-0.688965291778247,0.33651552425974,0.320011301735167,0.177624375005519,-53.6187652302906,32.4109996442858,-81.9686355292797,1
0,2.56881713867188,0.882095336914062,-4.04620361328125,-6.11483764648438,-6.22427368164062,-0.872908274332682,0.301281865437826,-0.748685963948568,0.719906521534308,0.794419159405426,0.697900817870347,-104.409454345703,35.6995315551758,-89.4355239868164,9.11373615264893,2.10549783706665,2.5876476764679,-5.02866315841675,-5.9000506401062,-7.72113656997681,-0.069542762846686,-0.397942995621512,-0.213175477234957,1.66142010929982,1.3038809708875,2.50921980818481,-8.42076504509896,-47.7930110357702,-25.2455298034474,-0.0238297451287508,0.527568280696869,-0.609271824359894,-0.702859044075012,-0.477087914943695,-0.998362839221954,-0.497521417510385,0.147775149974041,-0.747135983407497,0.182454684750302,0.355021485429437,0.120589026201701,-59.1131392028183,17.259304956533,-89.0042833089828,1
1.41267395019531,5.33262634277344,1.72749328613281,-1.0316162109375,-2.8717041015625,-7.63583374023438,-0.545306650797526,0.549070358276367,-0.701350275675456,0.315789144739035,0.712547414765359,0.758785174659992,-65.1455535888672,65.4355697631836,-83.6198654174805,9.46065616607666,5.99303770065308,2.90144109725952,-2.32389187812805,-2.31341934204102,-7.75675106048584,0.148296601670639,-0.140848730698538,-0.0039236181881279,1.31454658635374,1.12560344905684,1.84260434287227,17.874915656168,-16.8748059635982,-0.552792286500335,0.103316783905029,0.690870344638824,-0.413768857717514,-0.644236445426941,0.0392484106123447,-0.978633105754852,-0.432398104793053,0.474740089538197,-0.681837037205696,0.238700191248468,0.173528008173681,0.191556036833424,-51.2717625053192,56.3733559623361,-81.3128086179495,1
0.24847412109375,2.39878845214844,0.935134887695312,-3.01271057128906,-3.53749084472656,-3.89039611816406,-0.753882853190104,0.229319763183594,-0.536632537841797,0.525985502462003,0.639748259935232,0.424642671080204,-90.1681442260742,27.056022644043,-63.8151779174805,11.633318901062,2.28000044822693,2.53030109405518,-4.24844074249268,-2.96805930137634,-7.22269487380981,0.172901385370642,-0.254502186574973,0.138316252680185,1.9090582189888,0.934960342691596,1.81190793138965,21.0322935692966,-30.7014123825356,16.8226131321862,-0.478068709373474,0.60817152261734,-0.268460273742676,-0.962163746356964,-0.609282374382019,-0.855344355106354,-0.678415219734112,0.284551943202193,-0.537011869500081,0.120783229025946,0.366675504748267,0.150975450095436,-80.7677279412746,33.570146901533,-63.9368999004364,1
-0.121841430664062,3.55282592773438,0.787872314453125,-2.39810180664062,-1.83935546875,-4.17495727539062,-0.737351608276367,0.442166137695312,-0.685560353597005,0.520563652487818,0.576938409484916,0.51075752392853,-87.8543014526367,52.4867553710938,-81.9369964599609,8.98535823822021,1.4287337064743,2.46818518638611,-4.53158283233643,-3.80827355384827,-7.93925285339355,0.0316274281979228,-0.0409171319411447,-0.0472915285810207,1.55529052855207,0.705043683896182,1.72245173648109,3.66837964672595,-4.80531282909214,-5.8661441123113,-0.283779859542847,0.584601998329163,-0.56078052520752,-0.746026337146759,-0.243118718266487,-0.937980830669403,-0.585826294620832,0.328206418920308,-0.677200524508953,0.115301233855713,0.257700254451252,0.107443558109684,-69.7024754583836,38.8420333825052,-80.6739100217819,1
